Time [µs]	D2, v1J2, 07.12.	D2, v1J2, 07.12.
	25k shots	25k shots
Laser Power [mJ]		power corrected
17.04	7	2.52036643870026E-4
17.06	-13	-4.68068052901477E-4
17.08	-9	-3.24047113547176E-4
17.1	6	2.16031409031451E-4
17.12	4	1.44020939354301E-4
17.14	6	2.16031409031451E-4
17.16	-16	-5.76083757417203E-4
17.18	-3	-1.08015704515725E-4
17.2	7	2.52036643870026E-4
17.22	3	1.08015704515725E-4
17.24	9	3.24047113547176E-4
17.26	18	6.48094227094353E-4
17.28	20	7.20104696771503E-4
17.3	7	2.52036643870026E-4
17.32	5	1.80026174192876E-4
17.34	8	2.88041878708601E-4
17.36	17	6.12088992255778E-4
17.38	13	4.68068052901477E-4
17.4	9	3.24047113547176E-4
17.42	-4	-1.44020939354301E-4
17.44	10	3.60052348385752E-4
17.46	-6	-2.16031409031451E-4
17.48	-13	-4.68068052901477E-4
17.5	3	1.08015704515725E-4
17.52	6	2.16031409031451E-4
17.54	11	3.96057583224327E-4
17.56	-1	-3.60052348385752E-5
17.58	7	2.52036643870026E-4
17.6	20	7.20104696771503E-4
17.62	14	5.04073287740052E-4
17.64	9	3.24047113547176E-4
17.66	10	3.60052348385752E-4
17.68	2	7.20104696771503E-5
17.7	4	1.44020939354301E-4
17.72	13	4.68068052901477E-4
17.74	2	7.20104696771503E-5
17.76	-7	-2.52036643870026E-4
17.78	26	9.36136105802954E-4
17.8	22	7.92115166448654E-4
17.82	13	4.68068052901477E-4
17.84	23	8.28120401287229E-4
17.86	26	9.36136105802954E-4
17.88	15	5.40078522578627E-4
17.9	2	7.20104696771503E-5
17.92	3	1.08015704515725E-4
17.94	2	7.20104696771503E-5
17.96	-1	-3.60052348385752E-5
17.98	-7	-2.52036643870026E-4
18	7	2.52036643870026E-4
18.02	11	3.96057583224327E-4
18.04	10	3.60052348385752E-4
18.06	4	1.44020939354301E-4
18.08	4	1.44020939354301E-4
18.1	14	5.04073287740052E-4
18.12	3	1.08015704515725E-4
18.14	5	1.80026174192876E-4
18.16	-1	-3.60052348385752E-5
18.18	8	2.88041878708601E-4
18.2	0	0
18.22	-19	-6.84099461932928E-4
18.24	-22	-7.92115166448654E-4
18.26	-20	-7.20104696771503E-4
18.28	-8	-2.88041878708601E-4
18.3	6	2.16031409031451E-4
18.32	14	5.04073287740052E-4
18.34	13	4.68068052901477E-4
18.36	-2	-7.20104696771503E-5
18.38	5	1.80026174192876E-4
18.4	4	1.44020939354301E-4
18.42	11	3.96057583224327E-4
18.44	1	3.60052348385752E-5
18.46	8	2.88041878708601E-4
18.48	2	7.20104696771503E-5
18.5	13	4.68068052901477E-4
18.52	19	6.84099461932928E-4
18.54	5	1.80026174192876E-4
18.56	6	2.16031409031451E-4
18.58	9	3.24047113547176E-4
18.6	13	4.68068052901477E-4
18.62	-2	-7.20104696771503E-5
18.64	0	0
18.66	2	7.20104696771503E-5
18.68	14	5.04073287740052E-4
18.7	20	7.20104696771503E-4
18.72	21	7.56109931610078E-4
18.74	19	6.84099461932928E-4
18.76	12	4.32062818062902E-4
18.78	16	5.76083757417203E-4
18.8	8	2.88041878708601E-4
18.82	-2	-7.20104696771503E-5
18.84	7	2.52036643870026E-4
18.86	-1	-3.60052348385752E-5
18.88	5	1.80026174192876E-4
18.9	9	3.24047113547176E-4
18.92	-3	-1.08015704515725E-4
18.94	10	3.60052348385752E-4
18.96	1	3.60052348385752E-5
18.98	17	6.12088992255778E-4
19	16	5.76083757417203E-4
19.02	8	2.88041878708601E-4
19.04	13	4.68068052901477E-4
19.06	-1	-3.60052348385752E-5
19.08	-1	-3.60052348385752E-5
19.1	-11	-3.96057583224327E-4
19.12	-7	-2.52036643870026E-4
19.14	-4	-1.44020939354301E-4
19.16	6	2.16031409031451E-4
19.18	6	2.16031409031451E-4
19.2	11	3.96057583224327E-4
19.22	-6	-2.16031409031451E-4
19.24	-6	-2.16031409031451E-4
19.26	12	4.32062818062902E-4
19.28	2	7.20104696771503E-5
19.3	-3	-1.08015704515725E-4
19.32	-3	-1.08015704515725E-4
19.34	-17	-6.12088992255778E-4
19.36	-3	-1.08015704515725E-4
19.38	-7	-2.52036643870026E-4
19.4	12	4.32062818062902E-4
19.42	23	8.28120401287229E-4
19.44	12	4.32062818062902E-4
19.46	13	4.68068052901477E-4
19.48	0	0
19.5	-6	-2.16031409031451E-4
19.52	-6	-2.16031409031451E-4
19.54	10	3.60052348385752E-4
19.56	7	2.52036643870026E-4
19.58	10	3.60052348385752E-4
19.6	19	6.84099461932928E-4
19.62	11	3.96057583224327E-4
19.64	-7	-2.52036643870026E-4
19.66	0	0
19.68	11	3.96057583224327E-4
19.7	7	2.52036643870026E-4
19.72	13	4.68068052901477E-4
19.74	-2	-7.20104696771503E-5
19.76	6	2.16031409031451E-4
19.78	2	7.20104696771503E-5
19.8	-5	-1.80026174192876E-4
19.82	-1	-3.60052348385752E-5
19.84	15	5.40078522578627E-4
19.86	-14	-5.04073287740052E-4
19.88	1	3.60052348385752E-5
19.9	-21	-7.56109931610078E-4
19.92	-9	-3.24047113547176E-4
19.94	13	4.68068052901477E-4
19.96	4	1.44020939354301E-4
19.98	-5	-1.80026174192876E-4
20	-11	-3.96057583224327E-4
20.02	-13	-4.68068052901477E-4
20.04	-5	-1.80026174192876E-4
20.06	11	3.96057583224327E-4
20.08	-2	-7.20104696771503E-5
20.1	-5	-1.80026174192876E-4
20.12	-7	-2.52036643870026E-4
20.14	2	7.20104696771503E-5
20.16	1	3.60052348385752E-5
20.18	20	7.20104696771503E-4
20.2	6	2.16031409031451E-4
20.22	6	2.16031409031451E-4
20.24	7	2.52036643870026E-4
20.26	10	3.60052348385752E-4
20.28	17	6.12088992255778E-4
20.3	25	9.00130870964379E-4
20.32	-1	-3.60052348385752E-5
20.34	-1	-3.60052348385752E-5
20.36	-9	-3.24047113547176E-4
20.38	-12	-4.32062818062902E-4
20.4	8	2.88041878708601E-4
20.42	27	9.72141340641529E-4
20.44	21	7.56109931610078E-4
20.46	11	3.96057583224327E-4
20.48	-1	-3.60052348385752E-5
20.5	11	3.96057583224327E-4
20.52	5	1.80026174192876E-4
20.54	-4	-1.44020939354301E-4
20.56	8	2.88041878708601E-4
20.58	16	5.76083757417203E-4
20.6	10	3.60052348385752E-4
20.62	1	3.60052348385752E-5
20.64	-3	-1.08015704515725E-4
20.66	-4	-1.44020939354301E-4
20.68	-10	-3.60052348385752E-4
20.7	-17	-6.12088992255778E-4
20.72	9	3.24047113547176E-4
20.74	13	4.68068052901477E-4
20.76	13	4.68068052901477E-4
20.78	17	6.12088992255778E-4
20.8	8	2.88041878708601E-4
20.82	1	3.60052348385752E-5
20.84	9	3.24047113547176E-4
20.86	-2	-7.20104696771503E-5
20.88	-1	-3.60052348385752E-5
20.9	18	6.48094227094353E-4
20.92	9	3.24047113547176E-4
20.94	2	7.20104696771503E-5
20.96	-2	-7.20104696771503E-5
20.98	-27	-9.72141340641529E-4
21	-6	-2.16031409031451E-4
21.02	-20	-7.20104696771503E-4
21.04	-6	-2.16031409031451E-4
21.06	5	1.80026174192876E-4
21.08	1	3.60052348385752E-5
21.1	10	3.60052348385752E-4
21.12	5	1.80026174192876E-4
21.14	17	6.12088992255778E-4
21.16	-5	-1.80026174192876E-4
21.18	-7	-2.52036643870026E-4
21.2	4	1.44020939354301E-4
21.22	3	1.08015704515725E-4
21.24	12	4.32062818062902E-4
21.26	11	3.96057583224327E-4
21.28	3	1.08015704515725E-4
21.3	1	3.60052348385752E-5
21.32	-12	-4.32062818062902E-4
21.34	5	1.80026174192876E-4
21.36	-2	-7.20104696771503E-5
21.38	-20	-7.20104696771503E-4
21.4	7	2.52036643870026E-4
21.42	3	1.08015704515725E-4
21.44	-4	-1.44020939354301E-4
21.46	-3	-1.08015704515725E-4
21.48	7	2.52036643870026E-4
21.5	4	1.44020939354301E-4
21.52	0	0
21.54	-4	-1.44020939354301E-4
21.56	10	3.60052348385752E-4
21.58	7	2.52036643870026E-4
21.6	16	5.76083757417203E-4
21.62	13	4.68068052901477E-4
21.64	-2	-7.20104696771503E-5
21.66	2	7.20104696771503E-5
21.68	13	4.68068052901477E-4
21.7	24	8.64125636125804E-4
21.72	2	7.20104696771503E-5
21.74	-13	-4.68068052901477E-4
21.76	-16	-5.76083757417203E-4
21.78	-2	-7.20104696771503E-5
21.8	8	2.88041878708601E-4
21.82	13	4.68068052901477E-4
21.84	13	4.68068052901477E-4
21.86	3	1.08015704515725E-4
21.88	-11	-3.96057583224327E-4
21.9	1	3.60052348385752E-5
21.92	-7	-2.52036643870026E-4
21.94	2	7.20104696771503E-5
21.96	11	3.96057583224327E-4
21.98	-5	-1.80026174192876E-4
22	-6	-2.16031409031451E-4
22.02	2	7.20104696771503E-5
22.04	6	2.16031409031451E-4
22.06	-1	-3.60052348385752E-5
22.08	13	4.68068052901477E-4
22.1	4	1.44020939354301E-4
22.12	19	6.84099461932928E-4
22.14	23	8.28120401287229E-4
22.16	10	3.60052348385752E-4
22.18	2	7.20104696771503E-5
22.2	-8	-2.88041878708601E-4
22.22	0	0
22.24	16	5.76083757417203E-4
22.26	16	5.76083757417203E-4
22.28	16	5.76083757417203E-4
22.3	13	4.68068052901477E-4
22.32	8	2.88041878708601E-4
22.34	1	3.60052348385752E-5
22.36	9	3.24047113547176E-4
22.38	-3	-1.08015704515725E-4
22.4	-1	-3.60052348385752E-5
22.42	10	3.60052348385752E-4
22.44	12	4.32062818062902E-4
22.46	0	0
22.48	7	2.52036643870026E-4
22.5	6	2.16031409031451E-4
22.52	1	3.60052348385752E-5
22.54	13	4.68068052901477E-4
22.56	0	0
22.58	15	5.40078522578627E-4
22.6	2	7.20104696771503E-5
22.62	9	3.24047113547176E-4
22.64	8	2.88041878708601E-4
22.66	-4	-1.44020939354301E-4
22.68	-2	-7.20104696771503E-5
22.7	8	2.88041878708601E-4
22.72	5	1.80026174192876E-4
22.74	7	2.52036643870026E-4
22.76	4	1.44020939354301E-4
22.78	11	3.96057583224327E-4
22.8	-3	-1.08015704515725E-4
22.82	-1	-3.60052348385752E-5
22.84	4	1.44020939354301E-4
22.86	-4	-1.44020939354301E-4
22.88	14	5.04073287740052E-4
22.9	3	1.08015704515725E-4
22.92	2	7.20104696771503E-5
22.94	4	1.44020939354301E-4
22.96	27	9.72141340641529E-4
22.98	21	7.56109931610078E-4
23	2	7.20104696771503E-5
23.02	2	7.20104696771503E-5
23.04	-11	-3.96057583224327E-4
23.06	-2	-7.20104696771503E-5
23.08	-6	-2.16031409031451E-4
23.1	9	3.24047113547176E-4
23.12	2	7.20104696771503E-5
23.14	-25	-9.00130870964379E-4
23.16	-7	-2.52036643870026E-4
23.18	-3	-1.08015704515725E-4
23.2	9	3.24047113547176E-4
23.22	-1	-3.60052348385752E-5
23.24	0	0
23.26	0	0
23.28	-9	-3.24047113547176E-4
23.3	9	3.24047113547176E-4
23.32	-5	-1.80026174192876E-4
23.34	-10	-3.60052348385752E-4
23.36	-19	-6.84099461932928E-4
23.38	-10	-3.60052348385752E-4
23.4	-6	-2.16031409031451E-4
23.42	6	2.16031409031451E-4
23.44	14	5.04073287740052E-4
23.46	9	3.24047113547176E-4
23.48	12	4.32062818062902E-4
23.5	14	5.04073287740052E-4
23.52	10	3.60052348385752E-4
23.54	1	3.60052348385752E-5
23.56	-1	-3.60052348385752E-5
23.58	0	0
23.6	-7	-2.52036643870026E-4
23.62	15	5.40078522578627E-4
23.64	12	4.32062818062902E-4
23.66	19	6.84099461932928E-4
23.68	14	5.04073287740052E-4
23.7	-12	-4.32062818062902E-4
23.72	0	0
23.74	7	2.52036643870026E-4
23.76	-8	-2.88041878708601E-4
23.78	8	2.88041878708601E-4
23.8	28	0.0010081465754801
23.82	15	5.40078522578627E-4
23.84	0	0
23.86	-7	-2.52036643870026E-4
23.88	16	5.76083757417203E-4
23.9	29	0.00104415181031868
23.92	16	5.76083757417203E-4
23.94	-2	-7.20104696771503E-5
23.96	15	5.40078522578627E-4
23.98	19	6.84099461932928E-4
24	18	6.48094227094353E-4
24.02	2	7.20104696771503E-5
24.04	-1	-3.60052348385752E-5
24.06	-5	-1.80026174192876E-4
24.08	-3	-1.08015704515725E-4
24.1	-2	-7.20104696771503E-5
24.12	9	3.24047113547176E-4
24.14	-2	-7.20104696771503E-5
24.16	-3	-1.08015704515725E-4
24.18	-8	-2.88041878708601E-4
24.2	6	2.16031409031451E-4
24.22	17	6.12088992255778E-4
24.24	-5	-1.80026174192876E-4
24.26	-2	-7.20104696771503E-5
24.28	-9	-3.24047113547176E-4
24.3	1	3.60052348385752E-5
24.32	28	0.0010081465754801
24.34	5	1.80026174192876E-4
24.36	6	2.16031409031451E-4
24.38	-1	-3.60052348385752E-5
24.4	7	2.52036643870026E-4
24.42	2	7.20104696771503E-5
24.44	-4	-1.44020939354301E-4
24.46	7	2.52036643870026E-4
24.48	3	1.08015704515725E-4
24.5	-3	-1.08015704515725E-4
24.52	9	3.24047113547176E-4
24.54	1	3.60052348385752E-5
24.56	13	4.68068052901477E-4
24.58	-15	-5.40078522578627E-4
24.6	5	1.80026174192876E-4
24.62	5	1.80026174192876E-4
24.64	3	1.08015704515725E-4
24.66	17	6.12088992255778E-4
24.68	7	2.52036643870026E-4
24.7	5	1.80026174192876E-4
24.72	10	3.60052348385752E-4
24.74	-3	-1.08015704515725E-4
24.76	-5	-1.80026174192876E-4
24.78	1	3.60052348385752E-5
24.8	2	7.20104696771503E-5
24.82	-2	-7.20104696771503E-5
24.84	4	1.44020939354301E-4
24.86	5	1.80026174192876E-4
24.88	3	1.08015704515725E-4
24.9	-5	-1.80026174192876E-4
24.92	-6	-2.16031409031451E-4
24.94	-16	-5.76083757417203E-4
24.96	6	2.16031409031451E-4
24.98	10	3.60052348385752E-4
25	2	7.20104696771503E-5
25.02	5	1.80026174192876E-4
25.04	26	9.36136105802954E-4
25.06	-6	-2.16031409031451E-4
25.08	-13	-4.68068052901477E-4
25.1	-1	-3.60052348385752E-5
25.12	4	1.44020939354301E-4
25.14	22	7.92115166448654E-4
25.16	22	7.92115166448654E-4
25.18	23	8.28120401287229E-4
25.2	-2	-7.20104696771503E-5
25.22	10	3.60052348385752E-4
25.24	4	1.44020939354301E-4
25.26	4	1.44020939354301E-4
25.28	4	1.44020939354301E-4
25.3	21	7.56109931610078E-4
25.32	2	7.20104696771503E-5
25.34	7	2.52036643870026E-4
25.36	7	2.52036643870026E-4
25.38	12	4.32062818062902E-4
25.4	20	7.20104696771503E-4
25.42	2	7.20104696771503E-5
25.44	2	7.20104696771503E-5
25.46	23	8.28120401287229E-4
25.48	22	7.92115166448654E-4
25.5	12	4.32062818062902E-4
25.52	1	3.60052348385752E-5
25.54	-3	-1.08015704515725E-4
25.56	2	7.20104696771503E-5
25.58	6	2.16031409031451E-4
25.6	1	3.60052348385752E-5
25.62	16	5.76083757417203E-4
25.64	-3	-1.08015704515725E-4
25.66	15	5.40078522578627E-4
25.68	25	9.00130870964379E-4
25.7	8	2.88041878708601E-4
25.72	6	2.16031409031451E-4
25.74	12	4.32062818062902E-4
25.76	13	4.68068052901477E-4
25.78	12	4.32062818062902E-4
25.8	-1	-3.60052348385752E-5
25.82	0	0
25.84	9	3.24047113547176E-4
25.86	7	2.52036643870026E-4
25.88	-8	-2.88041878708601E-4
25.9	-10	-3.60052348385752E-4
25.92	-2	-7.20104696771503E-5
25.94	2	7.20104696771503E-5
25.96	29	0.00104415181031868
25.98	17	6.12088992255778E-4
26	2	7.20104696771503E-5
26.02	12	4.32062818062902E-4
26.04	-1	-3.60052348385752E-5
26.06	7	2.52036643870026E-4
26.08	12	4.32062818062902E-4
26.1	17	6.12088992255778E-4
26.12	10	3.60052348385752E-4
26.14	8	2.88041878708601E-4
26.16	-9	-3.24047113547176E-4
26.18	3	1.08015704515725E-4
26.2	-3	-1.08015704515725E-4
26.22	-3	-1.08015704515725E-4
26.24	2	7.20104696771503E-5
26.26	-6	-2.16031409031451E-4
26.28	-6	-2.16031409031451E-4
26.3	-1	-3.60052348385752E-5
26.32	-8	-2.88041878708601E-4
26.34	0	0
26.36	-4	-1.44020939354301E-4
26.38	-1	-3.60052348385752E-5
26.4	12	4.32062818062902E-4
26.42	2	7.20104696771503E-5
26.44	10	3.60052348385752E-4
26.46	2	7.20104696771503E-5
26.48	-6	-2.16031409031451E-4
26.5	-10	-3.60052348385752E-4
26.52	-8	-2.88041878708601E-4
26.54	3	1.08015704515725E-4
26.56	24	8.64125636125804E-4
26.58	23	8.28120401287229E-4
26.6	11	3.96057583224327E-4
26.62	4	1.44020939354301E-4
26.64	-2	-7.20104696771503E-5
26.66	-4	-1.44020939354301E-4
26.68	-1	-3.60052348385752E-5
26.7	3	1.08015704515725E-4
26.72	-2	-7.20104696771503E-5
26.74	-2	-7.20104696771503E-5
26.76	8	2.88041878708601E-4
26.78	-13	-4.68068052901477E-4
26.8	0	0
26.82	-12	-4.32062818062902E-4
26.84	12	4.32062818062902E-4
26.86	15	5.40078522578627E-4
26.88	-6	-2.16031409031451E-4
26.9	-13	-4.68068052901477E-4
26.92	8	2.88041878708601E-4
26.94	3	1.08015704515725E-4
26.96	5	1.80026174192876E-4
26.98	-7	-2.52036643870026E-4
27	5	1.80026174192876E-4
27.02	6	2.16031409031451E-4
27.04	2	7.20104696771503E-5
27.06	2	7.20104696771503E-5
27.08	-1	-3.60052348385752E-5
27.1	8	2.88041878708601E-4
27.12	9	3.24047113547176E-4
27.14	-8	-2.88041878708601E-4
27.16	11	3.96057583224327E-4
27.18	-6	-2.16031409031451E-4
27.2	-11	-3.96057583224327E-4
27.22	13	4.68068052901477E-4
27.24	1	3.60052348385752E-5
27.26	10	3.60052348385752E-4
27.28	-8	-2.88041878708601E-4
27.3	3	1.08015704515725E-4
27.32	-3	-1.08015704515725E-4
27.34	1	3.60052348385752E-5
27.36	6	2.16031409031451E-4
27.38	18	6.48094227094353E-4
27.4	11	3.96057583224327E-4
27.42	5	1.80026174192876E-4
27.44	4	1.44020939354301E-4
27.46	4	1.44020939354301E-4
27.48	-1	-3.60052348385752E-5
27.5	12	4.32062818062902E-4
27.52	2	7.20104696771503E-5
27.54	7	2.52036643870026E-4
27.56	11	3.96057583224327E-4
27.58	1	3.60052348385752E-5
27.6	8	2.88041878708601E-4
27.62	-13	-4.68068052901477E-4
27.64	-1	-3.60052348385752E-5
27.66	15	5.40078522578627E-4
27.68	27	9.72141340641529E-4
27.7	-7	-2.52036643870026E-4
27.72	-5	-1.80026174192876E-4
27.74	-10	-3.60052348385752E-4
27.76	7	2.52036643870026E-4
27.78	0	0
27.8	0	0
27.82	12	4.32062818062902E-4
27.84	20	7.20104696771503E-4
27.86	-1	-3.60052348385752E-5
27.88	4	1.44020939354301E-4
27.9	5	1.80026174192876E-4
27.92	3	1.08015704515725E-4
27.94	10	3.60052348385752E-4
27.96	-3	-1.08015704515725E-4
27.98	-13	-4.68068052901477E-4
28	4	1.44020939354301E-4
28.02	-1	-3.60052348385752E-5
28.04	-6	-2.16031409031451E-4
28.06	3	1.08015704515725E-4
28.08	16	5.76083757417203E-4
28.1	8	2.88041878708601E-4
28.12	-5	-1.80026174192876E-4
28.14	-13	-4.68068052901477E-4
28.16	20	7.20104696771503E-4
28.18	14	5.04073287740052E-4
28.2	16	5.76083757417203E-4
28.22	10	3.60052348385752E-4
28.24	7	2.52036643870026E-4
28.26	6	2.16031409031451E-4
28.28	0	0
28.3	10	3.60052348385752E-4
28.32	18	6.48094227094353E-4
28.34	3	1.08015704515725E-4
28.36	4	1.44020939354301E-4
28.38	8	2.88041878708601E-4
28.4	11	3.96057583224327E-4
28.42	9	3.24047113547176E-4
28.44	18	6.48094227094353E-4
28.46	15	5.40078522578627E-4
28.48	13	4.68068052901477E-4
28.5	4	1.44020939354301E-4
28.52	12	4.32062818062902E-4
28.54	-12	-4.32062818062902E-4
28.56	-12	-4.32062818062902E-4
28.58	13	4.68068052901477E-4
28.6	10	3.60052348385752E-4
28.62	18	6.48094227094353E-4
28.64	2	7.20104696771503E-5
28.66	18	6.48094227094353E-4
28.68	5	1.80026174192876E-4
28.7	7	2.52036643870026E-4
28.72	26	9.36136105802954E-4
28.74	19	6.84099461932928E-4
28.76	-9	-3.24047113547176E-4
28.78	-10	-3.60052348385752E-4
28.8	7	2.52036643870026E-4
28.82	11	3.96057583224327E-4
28.84	6	2.16031409031451E-4
28.86	6	2.16031409031451E-4
28.88	6	2.16031409031451E-4
28.9	9	3.24047113547176E-4
28.92	12	4.32062818062902E-4
28.94	-5	-1.80026174192876E-4
28.96	-4	-1.44020939354301E-4
28.98	3	1.08015704515725E-4
29	12	4.32062818062902E-4
29.02	13	4.68068052901477E-4
29.04	8	2.88041878708601E-4
29.06	0	0
29.08	12	4.32062818062902E-4
29.1	14	5.04073287740052E-4
29.12	24	8.64125636125804E-4
29.14	11	3.96057583224327E-4
29.16	7	2.52036643870026E-4
29.18	23	8.28120401287229E-4
29.2	9	3.24047113547176E-4
29.22	7	2.52036643870026E-4
29.24	21	7.56109931610078E-4
29.26	14	5.04073287740052E-4
29.28	3	1.08015704515725E-4
29.3	11	3.96057583224327E-4
29.32	4	1.44020939354301E-4
29.34	5	1.80026174192876E-4
29.36	21	7.56109931610078E-4
29.38	10	3.60052348385752E-4
29.4	16	5.76083757417203E-4
29.42	-2	-7.20104696771503E-5
29.44	-11	-3.96057583224327E-4
29.46	2	7.20104696771503E-5
29.48	-3	-1.08015704515725E-4
29.5	-10	-3.60052348385752E-4
29.52	3	1.08015704515725E-4
29.54	-4	-1.44020939354301E-4
29.56	3	1.08015704515725E-4
29.58	15	5.40078522578627E-4
29.6	12	4.32062818062902E-4
29.62	-3	-1.08015704515725E-4
29.64	4	1.44020939354301E-4
29.66	12	4.32062818062902E-4
29.68	5	1.80026174192876E-4
29.7	-8	-2.88041878708601E-4
29.72	11	3.96057583224327E-4
29.74	1	3.60052348385752E-5
29.76	-4	-1.44020939354301E-4
29.78	-4	-1.44020939354301E-4
29.8	-4	-1.44020939354301E-4
29.82	22	7.92115166448654E-4
29.84	28	0.0010081465754801
29.86	10	3.60052348385752E-4
29.88	0	0
29.9	14	5.04073287740052E-4
29.92	12	4.32062818062902E-4
29.94	17	6.12088992255778E-4
29.96	0	0
29.98	6	2.16031409031451E-4
30	10	3.60052348385752E-4
30.02	-13	-4.68068052901477E-4
30.04	-1	-3.60052348385752E-5
30.06	9	3.24047113547176E-4
30.08	19	6.84099461932928E-4
30.1	9	3.24047113547176E-4
30.12	-5	-1.80026174192876E-4
30.14	16	5.76083757417203E-4
30.16	10	3.60052348385752E-4
30.18	-1	-3.60052348385752E-5
30.2	5	1.80026174192876E-4
30.22	11	3.96057583224327E-4
30.24	2	7.20104696771503E-5
30.26	13	4.68068052901477E-4
30.28	16	5.76083757417203E-4
30.3	7	2.52036643870026E-4
30.32	7	2.52036643870026E-4
30.34	-1	-3.60052348385752E-5
30.36	0	0
30.38	4	1.44020939354301E-4
30.4	-6	-2.16031409031451E-4
30.42	0	0
30.44	-19	-6.84099461932928E-4
30.46	-4	-1.44020939354301E-4
30.48	4	1.44020939354301E-4
30.5	1	3.60052348385752E-5
30.52	1	3.60052348385752E-5
30.54	20	7.20104696771503E-4
30.56	13	4.68068052901477E-4
30.58	6	2.16031409031451E-4
30.6	4	1.44020939354301E-4
30.62	5	1.80026174192876E-4
30.64	0	0
30.66	4	1.44020939354301E-4
30.68	12	4.32062818062902E-4
30.7	-7	-2.52036643870026E-4
30.72	-13	-4.68068052901477E-4
30.74	0	0
30.76	11	3.96057583224327E-4
30.78	17	6.12088992255778E-4
30.8	0	0
30.82	1	3.60052348385752E-5
30.84	2	7.20104696771503E-5
30.86	1	3.60052348385752E-5
30.88	-9	-3.24047113547176E-4
30.9	-4	-1.44020939354301E-4
30.92	7	2.52036643870026E-4
30.94	4	1.44020939354301E-4
30.96	4	1.44020939354301E-4
30.98	15	5.40078522578627E-4
31	-2	-7.20104696771503E-5
31.02	-1	-3.60052348385752E-5
31.04	-4	-1.44020939354301E-4
31.06	2	7.20104696771503E-5
31.08	-4	-1.44020939354301E-4
31.1	2	7.20104696771503E-5
31.12	-10	-3.60052348385752E-4
31.14	-3	-1.08015704515725E-4
31.16	9	3.24047113547176E-4
31.18	11	3.96057583224327E-4
31.2	3	1.08015704515725E-4
31.22	-3	-1.08015704515725E-4
31.24	7	2.52036643870026E-4
31.26	-9	-3.24047113547176E-4
31.28	-11	-3.96057583224327E-4
31.3	2	7.20104696771503E-5
31.32	6	2.16031409031451E-4
31.34	-21	-7.56109931610078E-4
31.36	1	3.60052348385752E-5
31.38	10	3.60052348385752E-4
31.4	5	1.80026174192876E-4
31.42	-1	-3.60052348385752E-5
31.44	2	7.20104696771503E-5
31.46	11	3.96057583224327E-4
31.48	4	1.44020939354301E-4
31.5	17	6.12088992255778E-4
31.52	-9	-3.24047113547176E-4
31.54	-20	-7.20104696771503E-4
31.56	-9	-3.24047113547176E-4
31.58	16	5.76083757417203E-4
31.6	16	5.76083757417203E-4
31.62	9	3.24047113547176E-4
31.64	12	4.32062818062902E-4
31.66	16	5.76083757417203E-4
31.68	14	5.04073287740052E-4
31.7	-8	-2.88041878708601E-4
31.72	4	1.44020939354301E-4
31.74	12	4.32062818062902E-4
31.76	-20	-7.20104696771503E-4
31.78	-16	-5.76083757417203E-4
31.8	3	1.08015704515725E-4
31.82	6	2.16031409031451E-4
31.84	1	3.60052348385752E-5
31.86	12	4.32062818062902E-4
31.88	1	3.60052348385752E-5
31.9	1	3.60052348385752E-5
31.92	-12	-4.32062818062902E-4
31.94	3	1.08015704515725E-4
31.96	8	2.88041878708601E-4
31.98	7	2.52036643870026E-4
32	-2	-7.20104696771503E-5
32.02	-9	-3.24047113547176E-4
32.04	8	2.88041878708601E-4
32.06	-13	-4.68068052901477E-4
32.08	11	3.96057583224327E-4
32.1	21	7.56109931610078E-4
32.12	0	0
32.14	7	2.52036643870026E-4
32.16	2	7.20104696771503E-5
32.18	8	2.88041878708601E-4
32.2	4	1.44020939354301E-4
32.22	6	2.16031409031451E-4
32.24	-8	-2.88041878708601E-4
32.26	-6	-2.16031409031451E-4
32.28	3	1.08015704515725E-4
32.3	-1	-3.60052348385752E-5
32.32	-7	-2.52036643870026E-4
32.34	-4	-1.44020939354301E-4
32.36	-12	-4.32062818062902E-4
32.38	7	2.52036643870026E-4
32.4	15	5.40078522578627E-4
32.42	14	5.04073287740052E-4
32.44	6	2.16031409031451E-4
32.46	-2	-7.20104696771503E-5
32.48	5	1.80026174192876E-4
32.5	5	1.80026174192876E-4
32.52	0	0
32.54	1	3.60052348385752E-5
32.56	8	2.88041878708601E-4
32.58	6	2.16031409031451E-4
32.6	-5	-1.80026174192876E-4
32.62	7	2.52036643870026E-4
32.64	-7	-2.52036643870026E-4
32.66	17	6.12088992255778E-4
32.68	2	7.20104696771503E-5
32.7	-1	-3.60052348385752E-5
32.72	-3	-1.08015704515725E-4
32.74	4	1.44020939354301E-4
32.76	7	2.52036643870026E-4
32.78	6	2.16031409031451E-4
32.8	12	4.32062818062902E-4
32.82	7	2.52036643870026E-4
32.84	3	1.08015704515725E-4
32.86	-2	-7.20104696771503E-5
32.88	4	1.44020939354301E-4
32.9	-1	-3.60052348385752E-5
32.92	15	5.40078522578627E-4
32.94	2	7.20104696771503E-5
32.96	3	1.08015704515725E-4
32.98	14	5.04073287740052E-4
33	-2	-7.20104696771503E-5
33.02	14	5.04073287740052E-4
33.04	13	4.68068052901477E-4
33.06	-14	-5.04073287740052E-4
33.08	-8	-2.88041878708601E-4
33.1	6	2.16031409031451E-4
33.12	3	1.08015704515725E-4
33.14	0	0
33.16	-3	-1.08015704515725E-4
33.18	-3	-1.08015704515725E-4
