Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	25000

D2
v 1
J 2
29.5V 3.24A
Au 788C
Knnew  ?C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 8.0e-11 torr (base 1.8e-11)
500: 8.3e-9 mbar
100: 2.3e-9 mbar
FFR heater 4.0A 1.25V
extra heater 3.0A 0.6V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	207.500001

Laser Power [mJ]	1.072662
Time [µs]	Counts
0	41139
0.02	11795
0.04	212
0.06	124
0.08	137
0.1	75
0.12	23
0.14	15
0.16	18
0.18	29
0.2	35
0.22	43
0.24	48
0.26	58
0.28	75
0.3	93
0.32	66
0.34	76
0.36	88
0.38	95
0.4	97
0.42	98
0.44	93
0.46	74
0.48	81
0.5	63
0.52	46
0.54	52
0.56	53
0.58	53
0.6	62
0.62	71
0.64	78
0.66	101
0.68	72
0.7	78
0.72	67
0.74	96
0.76	113
0.78	148
0.8	189
0.82	201
0.84	225
0.86	188
0.88	254
0.9	276
0.92	312
0.94	343
0.96	380
0.98	468
1	552
1.02	646
1.04	756
1.06	800
1.08	827
1.1	697
1.12	647
1.14	471
1.16	318
1.18	241
1.2	214
1.22	197
1.24	192
1.26	175
1.28	196
1.3	166
1.32	177
1.34	172
1.36	156
1.38	160
1.4	172
1.42	177
1.44	154
1.46	133
1.48	131
1.5	107
1.52	115
1.54	103
1.56	73
1.58	73
1.6	63
1.62	49
1.64	35
1.66	38
1.68	45
1.7	45
1.72	46
1.74	48
1.76	47
1.78	27
1.8	37
1.82	28
1.84	26
1.86	46
1.88	42
1.9	38
1.92	36
1.94	32
1.96	27
1.98	36
2	41
2.02	40
2.04	48
2.06	48
2.08	42
2.1	37
2.12	52
2.14	43
2.16	40
2.18	36
2.2	33
2.22	31
2.24	35
2.26	45
2.28	35
2.3	30
2.32	40
2.34	21
2.36	31
2.38	34
2.4	25
2.42	36
2.44	31
2.46	30
2.48	37
2.5	33
2.52	19
2.54	22
2.56	28
2.58	31
2.6	23
2.62	29
2.64	29
2.66	18
2.68	27
2.7	24
2.72	29
2.74	22
2.76	22
2.78	24
2.8	32
2.82	32
2.84	24
2.86	16
2.88	19
2.9	22
2.92	26
2.94	23
2.96	17
2.98	21
3	28
3.02	23
3.04	12
3.06	22
3.08	22
3.1	26
3.12	21
3.14	22
3.16	19
3.18	21
3.2	15
3.22	16
3.24	16
3.26	14
3.28	15
3.3	14
3.32	16
3.34	19
3.36	14
3.38	32
3.4	33
3.42	27
3.44	23
3.46	18
3.48	21
3.5	21
3.52	49
3.54	30
3.56	32
3.58	28
3.6	20
3.62	25
3.64	27
3.66	19
3.68	18
3.7	23
3.72	22
3.74	23
3.76	26
3.78	23
3.8	26
3.82	23
3.84	20
3.86	18
3.88	20
3.9	27
3.92	27
3.94	20
3.96	22
3.98	26
4	22
4.02	36
4.04	29
4.06	21
