Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	25000

D2
v 1
J 2
29.7V 3.28A
Au 788C
Knnew  C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 7.0e-10 torr (base 8e-11)
500: 8.8e-9 mbar
100: 1.1e-9 mbar
FFR heater 4.0A 1.48V
extra heater 3.0A 0.5V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	207.521985

Laser Power [mJ]	1.062524
Time [µs]	Counts
0	40365
0.02	8510
0.04	139
0.06	110
0.08	101
0.1	75
0.12	58
0.14	28
0.16	34
0.18	38
0.2	52
0.22	50
0.24	58
0.26	75
0.28	97
0.3	83
0.32	91
0.34	79
0.36	83
0.38	91
0.4	98
0.42	97
0.44	88
0.46	110
0.48	80
0.5	92
0.52	64
0.54	74
0.56	61
0.58	73
0.6	58
0.62	69
0.64	82
0.66	66
0.68	86
0.7	96
0.72	89
0.74	96
0.76	112
0.78	125
0.8	153
0.82	191
0.84	211
0.86	209
0.88	222
0.9	262
0.92	301
0.94	336
0.96	324
0.98	407
1	578
1.02	633
1.04	736
1.06	709
1.08	653
1.1	621
1.12	493
1.14	383
1.16	312
1.18	271
1.2	222
1.22	216
1.24	205
1.26	204
1.28	216
1.3	177
1.32	188
1.34	191
1.36	148
1.38	158
1.4	151
1.42	128
1.44	144
1.46	112
1.48	112
1.5	111
1.52	101
1.54	78
1.56	69
1.58	71
1.6	61
1.62	65
1.64	60
1.66	53
1.68	81
1.7	65
1.72	41
1.74	46
1.76	63
1.78	50
1.8	60
1.82	47
1.84	56
1.86	46
1.88	56
1.9	54
1.92	51
1.94	53
1.96	60
1.98	48
2	59
2.02	54
2.04	54
2.06	49
2.08	50
2.1	51
2.12	62
2.14	58
2.16	37
2.18	63
2.2	51
2.22	46
2.24	58
2.26	55
2.28	65
2.3	56
2.32	56
2.34	45
2.36	53
2.38	50
2.4	46
2.42	59
2.44	48
2.46	41
2.48	45
2.5	52
2.52	49
2.54	51
2.56	48
2.58	45
2.6	47
2.62	46
2.64	50
2.66	57
2.68	53
2.7	27
2.72	37
2.74	25
2.76	32
2.78	52
2.8	34
2.82	36
2.84	59
2.86	44
2.88	33
2.9	31
2.92	33
2.94	32
2.96	34
2.98	41
3	34
3.02	21
3.04	37
3.06	40
3.08	45
3.1	40
3.12	51
3.14	49
3.16	30
3.18	27
3.2	28
3.22	41
3.24	37
3.26	34
3.28	36
3.3	40
3.32	41
3.34	42
3.36	37
3.38	44
3.4	29
3.42	33
3.44	40
3.46	34
3.48	33
3.5	31
3.52	50
3.54	51
3.56	40
3.58	38
3.6	54
3.62	49
3.64	32
3.66	44
3.68	45
3.7	37
3.72	39
3.74	37
3.76	30
3.78	25
3.8	29
3.82	30
3.84	38
3.86	40
3.88	42
3.9	38
3.92	32
3.94	40
3.96	42
3.98	38
4	58
4.02	43
4.04	38
4.06	48
4.08	48
