Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	25000

D2
v 1
J 2
29.2V 3.28A
Au 788C
Knnew  ?C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 9.0e-10 torr (base 1.6e-11)
500: 9.3e-9 mbar
100: 1.5e-9 mbar
FFR heater 4.0A 1.19V
extra heater OFF
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	207.498993

Laser Power [mJ]	1.065058
Time [µs]	Counts
0	40620
0.02	11068
0.04	227
0.06	110
0.08	123
0.1	65
0.12	17
0.14	13
0.16	20
0.18	12
0.2	23
0.22	36
0.24	42
0.26	70
0.28	77
0.3	73
0.32	69
0.34	72
0.36	69
0.38	106
0.4	112
0.42	77
0.44	77
0.46	80
0.48	72
0.5	72
0.52	60
0.54	60
0.56	31
0.58	34
0.6	70
0.62	84
0.64	105
0.66	96
0.68	87
0.7	76
0.72	94
0.74	104
0.76	130
0.78	163
0.8	188
0.82	227
0.84	244
0.86	268
0.88	308
0.9	354
0.92	369
0.94	406
0.96	465
0.98	537
1	647
1.02	754
1.04	884
1.06	941
1.08	898
1.1	790
1.12	606
1.14	438
1.16	354
1.18	266
1.2	208
1.22	229
1.24	224
1.26	199
1.28	180
1.3	147
1.32	155
1.34	185
1.36	216
1.38	182
1.4	149
1.42	133
1.44	137
1.46	131
1.48	139
1.5	116
1.52	100
1.54	84
1.56	58
1.58	54
1.6	54
1.62	45
1.64	35
1.66	27
1.68	28
1.7	21
1.72	18
1.74	27
1.76	27
1.78	39
1.8	31
1.82	30
1.84	26
1.86	26
1.88	33
1.9	35
1.92	28
1.94	20
1.96	26
1.98	23
2	27
2.02	37
2.04	46
2.06	38
2.08	24
2.1	22
2.12	32
2.14	23
2.16	29
2.18	40
2.2	34
2.22	42
2.24	32
2.26	25
2.28	30
2.3	28
2.32	30
2.34	21
2.36	32
2.38	23
2.4	34
2.42	22
2.44	16
2.46	24
2.48	18
2.5	16
2.52	16
2.54	7
2.56	9
2.58	15
2.6	13
2.62	8
2.64	13
2.66	14
2.68	12
2.7	4
2.72	12
2.74	18
2.76	17
2.78	17
2.8	16
2.82	8
2.84	6
2.86	5
2.88	13
2.9	13
2.92	17
2.94	15
2.96	13
2.98	13
3	8
3.02	8
3.04	7
3.06	9
3.08	8
3.1	7
3.12	9
3.14	9
3.16	7
3.18	5
3.2	6
3.22	4
3.24	10
3.26	12
3.28	18
3.3	17
3.32	11
3.34	12
3.36	12
3.38	13
3.4	6
3.42	7
3.44	12
3.46	15
3.48	9
3.5	5
3.52	10
3.54	10
3.56	8
3.58	8
3.6	12
3.62	17
3.64	9
3.66	3
3.68	5
3.7	7
3.72	7
3.74	4
3.76	4
3.78	6
3.8	6
3.82	5
3.84	11
3.86	19
3.88	20
3.9	16
3.92	7
3.94	11
3.96	11
3.98	14
4	12
4.02	14
4.04	18
4.06	8
4.08	6
