Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	25000

D2
v 1
J 2
29.8V 3.25A
Au 788C
Knnew  C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA: 9.0e-10 torr (base 8e-12)
500: 9.2e-9 mbar
100: 1.4e-9 mbar
FFR heater 4.0A 1.37V
extra heater 3.0A 0.5V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	207.500459

Laser Power [mJ]	0.986576
Time [µs]	Counts
0	40738
0.02	15006
0.04	262
0.06	132
0.08	148
0.1	59
0.12	19
0.14	21
0.16	14
0.18	16
0.2	19
0.22	33
0.24	41
0.26	65
0.28	69
0.3	54
0.32	62
0.34	79
0.36	75
0.38	84
0.4	96
0.42	72
0.44	84
0.46	71
0.48	71
0.5	70
0.52	79
0.54	45
0.56	46
0.58	55
0.6	62
0.62	72
0.64	92
0.66	77
0.68	79
0.7	77
0.72	85
0.74	95
0.76	130
0.78	168
0.8	196
0.82	203
0.84	229
0.86	223
0.88	240
0.9	285
0.92	352
0.94	380
0.96	404
0.98	439
1	513
1.02	628
1.04	733
1.06	821
1.08	794
1.1	679
1.12	557
1.14	421
1.16	323
1.18	235
1.2	225
1.22	183
1.24	201
1.26	196
1.28	182
1.3	159
1.32	156
1.34	145
1.36	138
1.38	149
1.4	133
1.42	130
1.44	133
1.46	129
1.48	104
1.5	77
1.52	61
1.54	74
1.56	63
1.58	44
1.6	41
1.62	27
1.64	35
1.66	28
1.68	34
1.7	23
1.72	23
1.74	18
1.76	20
1.78	27
1.8	27
1.82	44
1.84	26
1.86	19
1.88	26
1.9	24
1.92	22
1.94	26
1.96	33
1.98	30
2	38
2.02	40
2.04	44
2.06	30
2.08	24
2.1	34
2.12	33
2.14	32
2.16	30
2.18	30
2.2	30
2.22	35
2.24	22
2.26	30
2.28	21
2.3	21
2.32	27
2.34	21
2.36	20
2.38	26
2.4	23
2.42	19
2.44	19
2.46	23
2.48	27
2.5	20
2.52	13
2.54	16
2.56	26
2.58	20
2.6	19
2.62	11
2.64	14
2.66	15
2.68	19
2.7	15
2.72	16
2.74	9
2.76	21
2.78	20
2.8	22
2.82	17
2.84	11
2.86	11
2.88	11
2.9	18
2.92	21
2.94	14
2.96	19
2.98	17
3	26
3.02	16
3.04	17
3.06	17
3.08	18
3.1	26
3.12	24
3.14	17
3.16	14
3.18	11
3.2	14
3.22	10
3.24	11
3.26	11
3.28	13
3.3	10
3.32	11
3.34	10
3.36	11
3.38	9
3.4	10
3.42	18
3.44	15
3.46	12
3.48	17
3.5	11
3.52	13
3.54	16
3.56	13
3.58	21
3.6	14
3.62	10
3.64	10
3.66	31
3.68	21
3.7	13
3.72	15
3.74	13
3.76	10
3.78	10
3.8	15
3.82	14
3.84	11
3.86	9
3.88	17
3.9	28
3.92	17
3.94	12
3.96	12
3.98	15
4	16
4.02	19
4.04	11
4.06	12
4.08	10
