Time [µs]	D2, v0J2, 04.12.	D2, v0J2, 04.12.
	100k shots	counts per shot
Laser Power [mJ]	scaled	power corrected
13.8	7.45000000000002	1.33863783812952E-4
13.82	43.87	7.8826901958043E-4
13.84	29.04	5.21799232473574E-4
13.86	29.68	5.33298940076297E-4
13.88	42.79	7.68863263000835E-4
13.9	20.83	3.74279545882388E-4
13.92	9.79000000000002	1.7590958973541E-4
13.94	19	3.41397569455851E-4
13.96	12.85	2.30892566710931E-4
13.98	21.13	3.79670033821164E-4
14	-2.07999999999998	-3.73740497088507E-5
14.02	7.81	1.40332369339484E-4
14.04	6.45000000000002	1.15895490683697E-4
14.06	24.96	4.48488596506212E-4
14.08	-1.41999999999999	-2.55149762435423E-5
14.1	5.32000000000001	9.55913194476383E-5
14.12	10.47	1.88128029063303E-4
14.14	25.47	4.57652426002133E-4
14.16	25.53	4.58730523589888E-4
14.18	28.17	5.06166817451122E-4
14.2	-2.06	-3.7014683846266E-5
14.22	14	2.51556103809574E-4
14.24	7.79000000000002	1.39973003476899E-4
14.26	-21.38	-3.84162107103478E-4
14.28	38.49	6.91599602545037E-4
14.3	30.47	5.47493891648409E-4
14.32	17.49	3.14265446830675E-4
14.34	9.7	1.74292443353776E-4
14.36	0.300000000000011	5.39048793877679E-6
14.38	11.79	2.1184617599392E-4
14.4	73.02	0.00131204476429822
14.42	24.15	4.33934279071516E-4
14.44	25.19	4.52621303925941E-4
14.46	18.43	3.31155642372175E-4
14.48	18.47	3.31874374097346E-4
14.5	38.53	6.92318334270207E-4
14.52	53.3	9.57710023789308E-4
14.54	36.66	6.587176261185E-4
14.56	35	6.28890259523936E-4
14.58	14.83	2.66469787106856E-4
14.6	36.23	6.5099126007292E-4
14.62	35.51	6.38054089019856E-4
14.64	34.32	6.16671820196042E-4
14.66	21.17	3.80388765546335E-4
14.68	15.6	2.80305372816383E-4
14.7	-4.92999999999998	-8.85836851272282E-5
14.72	32.64	5.86485087738893E-4
14.74	16.3	2.92883178006862E-4
14.76	30.85	5.54321843037526E-4
14.78	20.85	3.74638911744973E-4
14.8	-16.55	-2.97375251289175E-4
14.82	7.15000000000001	1.28473295874175E-4
14.84	48.68	8.74696509532148E-4
14.86	46.53	8.36064679304249E-4
14.88	18.64	3.34928983929319E-4
14.9	39.21	7.045367735981E-4
14.92	31.4	5.64204404258617E-4
14.94	44.02	7.90964263549819E-4
14.96	23.64	4.24770449575596E-4
14.98	17.15	3.08156227166728E-4
15	18.49	3.32233739959931E-4
15.02	18.85	3.38702325486463E-4
15.04	13.04	2.34306542405489E-4
15.06	14.34	2.57665323473521E-4
15.08	-1.88999999999999	-3.39600740142923E-5
15.1	57.7	0.00103677051355803
15.12	23.51	4.22434571468792E-4
15.14	-12.12	-2.17775712726574E-4
15.16	-4.72	-8.4810343570085E-5
15.18	11.68	2.09869663749702E-4
15.2	15	2.69524396938829E-4
15.22	49.87	8.96078778355962E-4
15.24	18.62	3.34569618066734E-4
15.26	21.13	3.79670033821164E-4
15.28	31.89	5.73008867891952E-4
15.3	8.36000000000001	1.50214930560575E-4
15.32	40.53	7.28254920528717E-4
15.34	-3.88999999999999	-6.98966602728029E-5
15.36	11.83	2.1256490771909E-4
15.38	14.83	2.66469787106856E-4
15.4	24.64	4.42738742704851E-4
15.42	35.64	6.40389967126659E-4
15.44	37.6	6.7560782166E-4
15.46	15.79	2.83719348510942E-4
15.48	15.85	2.84797446098697E-4
15.5	23.32	4.19020595774234E-4
15.52	58.38	0.00104898895288592
15.54	27.85	5.0041696364976E-4
15.56	3.11000000000001	5.58813916319842E-5
15.58	29.98	5.38689428015074E-4
15.6	-9.79999999999998	-1.76089272666702E-4
15.62	21.81	3.91888473149058E-4
15.64	15.94	2.86414592480329E-4
15.66	-4.72	-8.4810343570085E-5
15.68	16.32	2.93242543869447E-4
15.7	5.64000000000001	1.01341173249E-4
15.72	-0.359999999999985	-6.46858552653164E-6
15.74	52.21	9.38124584278419E-4
15.76	54.04	9.71006560704956E-4
15.78	53.19	9.5573351154509E-4
15.8	48.96	8.7972763160834E-4
15.82	46.7	8.39119289136223E-4
15.84	41	7.36700018299467E-4
15.86	38.53	6.92318334270207E-4
15.88	7.96000000000001	1.43027613308872E-4
15.9	25.68	4.61425767559276E-4
15.92	68.4	0.00122903125004106
15.94	78.87	0.00141715927910437
15.96	71.68	0.00128796725150502
15.98	40.51	7.27895554666132E-4
16	2.13	3.82724643653137E-5
16.02	27.3	4.9053440242867E-4
16.04	13.3	2.38978298619096E-4
16.06	36.19	6.5027252834775E-4
16.08	40.34	7.24840944834159E-4
16.1	32.21	5.78758721693313E-4
16.12	39.49	7.09567895674292E-4
16.14	39.85	7.16036481200824E-4
16.16	63.85	0.00114727551630295
16.18	80.04	0.00143818218206559
16.2	36.85	6.62131601813058E-4
16.22	21	3.77334155714361E-4
16.24	18.47	3.31874374097346E-4
16.26	20.96	3.76615423989191E-4
16.28	39.51	7.09927261536877E-4
16.3	26.81	4.81729938795335E-4
16.32	57.89	0.00104018448925259
16.34	26.17	4.70230231192611E-4
16.36	7.26000000000002	1.30449808118394E-4
16.38	25.32	4.54957182032744E-4
16.4	52.04	9.35069974446446E-4
16.42	40.83	7.33645408467494E-4
16.44	43.17	7.75691214389951E-4
16.46	101.7	0.00182737541124526
16.48	46.17	8.29596093777717E-4
16.5	36.98	6.64467479919861E-4
16.52	11.13	1.99987102528611E-4
16.54	-3.88999999999999	-6.98966602728029E-5
16.56	-13.91	-2.49938957427941E-4
16.58	12.17	2.18674127383037E-4
16.6	41.32	7.42449872100829E-4
16.62	19.62	3.52537911195989E-4
16.64	34.51	6.200857958906E-4
16.66	46.7	8.39119289136223E-4
16.68	40.06	7.19809822757967E-4
16.7	27.85	5.0041696364976E-4
16.72	66.66	0.00119776641999616
16.74	52.83	9.49264926018558E-4
16.76	56.38	0.00101305236662741
16.78	52.23	9.38483950141004E-4
16.8	12.85	2.30892566710931E-4
16.82	13.81	2.48142128115016E-4
16.84	42.98	7.72277238695393E-4
16.86	-5.03999999999999	-9.05601973714466E-5
16.88	14.64	2.63055811412298E-4
16.9	28.32	5.0886206142051E-4
16.92	40.66	7.30590798635521E-4
16.94	68.85	0.00123711698194923
16.96	52.85	9.49624291881143E-4
16.98	54.19	9.73701804674345E-4
17	38.81	6.97349456346398E-4
17.02	28.96	5.20361769023234E-4
17.04	29.32	5.26830354549766E-4
17.06	30.68	5.51267233205553E-4
17.08	54.02	9.70647194842372E-4
17.1	43.02	7.72995970420563E-4
17.12	25.3	4.54597816170159E-4
17.14	51.55	9.26265510813111E-4
17.16	33.98	6.10562600532095E-4
17.18	15.62	2.80664738678968E-4
17.2	77.21	0.0013873319125098
17.22	18.81	3.37983593761292E-4
17.24	15.32	2.75274250740191E-4
17.26	28	5.03112207619148E-4
17.28	9.28	1.66745760239489E-4
17.3	-9.92999999999998	-1.78425150773505E-4
17.32	32.62	5.86125721876308E-4
17.34	6.28	1.12840880851723E-4
17.36	8.45000000000002	1.51832076942208E-4
17.38	34.85	6.26195015554547E-4
17.4	33.98	6.10562600532095E-4
17.42	16.92	3.04023519747E-4
17.44	44.36	7.97073483213765E-4
17.46	77.74	0.00139685510786831
17.48	45.17	8.11627800648462E-4
17.5	60.85	0.00109337063691519
17.52	55.19	9.916700978036E-4
17.54	42.53	7.64191506787228E-4
17.56	37.53	6.74350041140951E-4
17.58	46.34	8.32650703609691E-4
17.6	44.66	8.02463971152542E-4
17.62	19.3	3.46788057394627E-4
17.64	36.47	6.55303650423941E-4
17.66	55.53	9.97779317467547E-4
17.68	-1.38	-2.47962445183722E-5
17.7	16.98	3.05101617334755E-4
17.72	12.11	2.17596029795282E-4
17.74	57.55	0.00103407526958864
17.76	53.38	9.59147487239648E-4
17.78	41.47	7.45145116070217E-4
17.8	88.19	0.00158462377106903
17.82	37.11	6.66803358026664E-4
17.84	21.3	3.82724643653138E-4
17.86	31.32	5.62766940808276E-4
17.88	40.83	7.33645408467494E-4
17.9	36.15	6.49553796622579E-4
17.92	42.85	7.6994136058859E-4
17.94	43.51	7.81800434053898E-4
17.96	32.13	5.77321258242973E-4
17.98	32.19	5.78399355830728E-4
18	22.85	4.10575498003484E-4
18.02	9.15000000000001	1.64409882132686E-4
18.04	19.79	3.55592521027963E-4
18.06	34.77	6.24757552104207E-4
18.08	32.11	5.76961892380388E-4
18.1	18.6	3.34210252204149E-4
18.12	43.3	7.78027092496755E-4
18.14	53.21	9.56092877407675E-4
18.16	56.81	0.00102077873267299
18.18	28.62	5.14252549359287E-4
18.2	18.3	3.28819764265372E-4
18.22	52.83	9.49264926018558E-4
18.24	69.55	0.00124969478713971
18.26	72.7	0.00130629491049686
18.28	53.7	9.6489734104101E-4
18.3	25.72	4.62144499284446E-4
18.32	41.53	7.46223213657973E-4
18.34	27.19	4.88557890184452E-4
18.36	43.81	7.87190921992675E-4
18.38	81.19	0.00145884571916424
18.4	43	7.72636604557978E-4
18.42	40.83	7.33645408467494E-4
18.44	60.17	0.00108115219758729
18.46	28.36	5.09580793145681E-4
18.48	51.74	9.29679486507669E-4
18.5	59.38	0.00106695724601518
18.52	46.36	8.33010069472276E-4
18.54	29.64	5.32580208351127E-4
18.56	34	6.1092196639468E-4
18.58	34.04	6.11640698119851E-4
18.6	44.15	7.93300141656622E-4
18.62	25.77	4.63042913940909E-4
18.64	-5.12	-9.19976608217872E-5
18.66	50.21	9.02187998019909E-4
18.68	60.55	0.00108798014897641
18.7	40.17	7.21786335002185E-4
18.72	59.34	0.00106623851429001
18.74	21.96	3.94583717118447E-4
18.76	40.66	7.30590798635521E-4
18.78	23	4.13270741972872E-4
18.8	37.04	6.65545577507616E-4
18.82	24.36	4.37707620628659E-4
18.84	13.96	2.50837372084404E-4
18.86	23	4.13270741972872E-4
18.88	6.96000000000001	1.25059320179617E-4
18.9	47.87	8.60142192097451E-4
18.92	26.49	4.75980084993973E-4
18.94	18.62	3.34569618066734E-4
18.96	15.75	2.83000616785771E-4
18.98	48.83	8.77391753501536E-4
19	16.09	2.89109836449718E-4
19.02	16.49	2.9629715370142E-4
19.04	8.94	1.60636540575542E-4
19.06	23.34	4.19379961636819E-4
19.08	39.79	7.14958383613069E-4
19.1	55.15	9.9095136607843E-4
19.12	82.23	0.00147753274401866
19.14	54.36	9.76756414506318E-4
19.16	40.87	7.34364140192664E-4
19.18	42.7	7.67246116619201E-4
19.2	34.15	6.13617210364069E-4
19.22	49	8.8044636333351E-4
19.24	45.32	8.1432304461785E-4
19.26	69.55	0.00124969478713971
19.28	62.02	0.00111439353987641
19.3	45.64	8.20072898419212E-4
19.32	35.51	6.38054089019856E-4
19.34	17.6	3.16241959074894E-4
19.36	50.34	9.04523876126712E-4
19.38	51.19	9.19796925286579E-4
19.4	33.83	6.07867356562707E-4
19.42	13.28	2.3861893275651E-4
19.44	14.26	2.56227860023181E-4
19.46	54.64	9.8178753658251E-4
19.48	62.85	0.0011293072231737
19.5	39.66	7.12622505506265E-4
19.52	81.55	0.00146531430469077
19.54	45.17	8.11627800648462E-4
19.56	35.83	6.43803942821218E-4
19.58	26.85	4.82448670520505E-4
19.6	62.34	0.00112014339367778
19.62	74.02	0.00133001305742748
19.64	28.79	5.1730715919126E-4
19.66	38.34	6.88904358575648E-4
19.68	42.34	7.60777531092669E-4
19.7	37.85	6.80099894942313E-4
19.72	42.81	7.69222628863419E-4
19.74	31.43	5.64743453052494E-4
19.76	88.55	0.00159109235659556
19.78	13.11	2.35564322924537E-4
19.8	27.47	4.93589012260643E-4
19.82	14.47	2.60001201580324E-4
19.84	4.30000000000001	7.7263660455798E-5
19.86	18.15	3.26124520295984E-4
19.88	49.55	8.903289245546E-4
19.9	61.34	0.00110217510054852
19.92	48.45	8.7056380211242E-4
19.94	11.6	2.08432200299362E-4
19.96	25.81	4.63761645666079E-4
19.98	61.66	0.00110792495434988
20	78.36	0.00140799544960845
20.02	69.55	0.00124969478713971
20.04	60.64	0.00108959729535804
20.06	75.21	0.00135139532625129
20.08	28.64	5.14611915221872E-4
20.1	51	9.1638294959202E-4
20.12	42.36	7.61136896955255E-4
20.14	58.68	0.0010543794408247
20.16	37.19	6.68240821477005E-4
20.18	9.96000000000001	1.78964199567383E-4
20.2	18.24	3.27741666677617E-4
20.22	13.09	2.35204957061952E-4
20.24	12.62	2.26759859291202E-4
20.26	64.68	0.00116218919960023
20.28	62.83	0.00112894785731111
20.3	62.83	0.00112894785731111
20.32	73.55	0.00132156795965673
20.34	24.92	4.47769864781042E-4
20.36	34.96	6.28171527798765E-4
20.38	80.87	0.00145309586536288
20.4	41.68	7.48918457627361E-4
20.42	53.83	9.67233219147813E-4
20.44	61.13	0.00109840175899138
20.46	50.45	9.0650038837093E-4
20.48	40.85	7.34004774330079E-4
20.5	37.36	6.71295431308978E-4
20.52	59.02	0.00106048866048865
20.54	62.02	0.00111439353987641
20.56	49.19	8.83860339028068E-4
20.58	45.34	8.14682410480435E-4
20.6	21.68	3.89552595042255E-4
20.62	68.32	0.00122759378659072
20.64	52.66	9.46210316186584E-4
20.66	70.66	0.00126963959251318
20.68	66.17	0.00118896195636282
20.7	56.89	0.00102221619612333
20.72	30.34	5.45158013541606E-4
20.74	45.36	8.15041776343021E-4
20.76	52.49	9.43155706354611E-4
20.78	29.17	5.24135110580377E-4
20.8	39.83	7.15677115338239E-4
20.82	13.09	2.35204957061952E-4
20.84	29.24	5.25392891099425E-4
20.86	56.34	0.00101233363490224
20.88	26.3	4.72566109299415E-4
20.9	47.17	8.47564386906973E-4
20.92	18.09	3.25046422708228E-4
20.94	60.89	0.00109408936864036
20.96	61.13	0.00109840175899138
20.98	51.3	9.21773437530797E-4
21	13.58	2.44009420695287E-4
21.02	20.17	3.62420472417079E-4
21.04	50.21	9.02187998019909E-4
21.06	52.23	9.38483950141004E-4
21.08	40.51	7.27895554666132E-4
21.1	43.68	7.84855043885872E-4
21.12	35.45	6.36975991432101E-4
21.14	63.51	0.001141166296639
21.16	51.81	9.30937267026717E-4
21.18	36.47	6.55303650423941E-4
21.2	44.21	7.94378239244377E-4
21.22	40.13	7.21067603277015E-4
21.24	65.7	0.00118051685859207
21.26	13.13	2.35923688787122E-4
21.28	69.17	0.00124286683575059
21.3	50.7	9.10992461653244E-4
21.32	35.53	6.38413454882441E-4
21.34	36.47	6.55303650423941E-4
21.36	40.49	7.27536188803547E-4
21.38	43.83	7.8755028785526E-4
21.4	49.43	8.8817272937909E-4
21.42	64.36	0.00115643934579887
21.44	44.13	7.92940775794036E-4
21.46	24.98	4.48847962368797E-4
21.48	56.36	0.00101269300076483
21.5	27.79	4.99338866062005E-4
21.52	51.7	9.28960754782499E-4
21.54	32.83	5.89899063433452E-4
21.56	24.83	4.46152718399409E-4
21.58	-3.72	-6.68420504408297E-5
21.6	40.04	7.19450456895382E-4
21.62	44.04	7.91323629412404E-4
21.64	-0.039999999999992	-7.18731725170069E-7
21.66	32.83	5.89899063433452E-4
21.68	75.21	0.00135139532625129
21.7	-6.54999999999998	-1.17692319996622E-4
21.72	53.04	9.53038267575701E-4
21.74	25.3	4.54597816170159E-4
21.76	52.62	9.45491584461414E-4
21.78	65.21	0.00117171239495874
21.8	32.81	5.89539697570866E-4
21.82	41.85	7.51973067459334E-4
21.84	48.15	8.65173314173643E-4
21.86	38.32	6.88544992713063E-4
21.88	36.85	6.62131601813058E-4
21.9	9.98	1.79323565429968E-4
21.92	38.64	6.94294846514425E-4
21.94	48.66	8.74337143669563E-4
21.96	26.66	4.79034694825946E-4
21.98	46.51	8.35705313441664E-4
22	39.3	7.06153919979734E-4
22.02	41.62	7.47840360039606E-4
22.04	19.58	3.51819179470819E-4
22.06	8.41	1.51113345217037E-4
22.08	-8.06	-1.44824442621798E-4
22.1	33.83	6.07867356562707E-4
22.12	35.81	6.43444576958632E-4
22.14	14.64	2.63055811412298E-4
22.16	66.66	0.00119776641999616
22.18	49.47	8.8889146110426E-4
22.2	36.34	6.52967772317138E-4
22.22	48.34	8.68587289868201E-4
22.24	40.51	7.27895554666132E-4
22.26	45.49	8.17377654449824E-4
22.28	28.34	5.09221427283095E-4
22.3	44.04	7.91323629412404E-4
22.32	50.17	9.01469266294738E-4
22.34	47.21	8.48283118632143E-4
22.36	47.87	8.60142192097451E-4
22.38	31.13	5.59352965113717E-4
22.4	50.19	9.01828632157324E-4
22.42	12.26	2.2029127376467E-4
22.44	11.64	2.09150932024532E-4
22.46	68.19	0.00122525790848392
22.48	56.04	0.00100694314696347
22.5	62.36	0.00112050275954036
22.52	73.15	0.00131438064240503
22.54	24.56	4.4130127925451E-4
22.56	42.81	7.69222628863419E-4
22.58	49	8.8044636333351E-4
22.6	69.7	0.00125239003110909
22.62	64.49	0.00115877522390567
22.64	7.94	1.42668247446287E-4
22.66	6.32000000000001	1.13559612576894E-4
22.68	29.17	5.24135110580377E-4
22.7	9.15000000000001	1.64409882132686E-4
22.72	35.45	6.36975991432101E-4
22.74	36.64	6.58358260255914E-4
22.76	12.3	2.2101000548984E-4
22.78	38.19	6.8620911460626E-4
22.8	59.55	0.00107001185584715
22.82	38.47	6.91240236682452E-4
22.84	66.55	0.00119578990775194
22.86	64.02	0.00115033012613492
22.88	48.17	8.65532680036228E-4
22.9	38.47	6.91240236682452E-4
22.92	79.04	0.00142021388893634
22.94	66.53	0.00119543054188936
22.96	79.49	0.0014282996208445
22.98	58.32	0.00104791085529817
23	39.49	7.09567895674292E-4
23.02	25.85	4.6448037739125E-4
23.04	33.04	5.93672404990595E-4
23.06	56.51	0.00101538824473422
23.08	56.74	0.00101952095215395
23.1	51.38	9.23210900981138E-4
23.12	43.17	7.75691214389951E-4
23.14	39.45	7.08849163949122E-4
23.16	8.37	1.50394613491867E-4
23.18	2.92000000000002	5.24674159374258E-5
23.2	28.79	5.1730715919126E-4
23.22	25.83	4.64121011528665E-4
23.24	51.81	9.30937267026717E-4
23.26	23.45	4.21356473881037E-4
23.28	-8.69999999999999	-1.56324150224521E-4
23.3	36.47	6.55303650423941E-4
23.32	35.17	6.31944869355909E-4
23.34	45.34	8.14682410480435E-4
23.36	57.98	0.00104180163563422
23.38	40.21	7.22505066727356E-4
23.4	22	3.95302448843617E-4
23.42	18.43	3.31155642372175E-4
23.44	17.47	3.1390608096809E-4
23.46	30.85	5.54321843037526E-4
23.48	9.26000000000002	1.66386394376904E-4
23.5	32.45	5.83071112044335E-4
23.52	51.34	9.22492169255967E-4
23.54	38.87	6.98427553934154E-4
23.56	20.64	3.7086557018783E-4
23.58	26.66	4.79034694825946E-4
23.6	54.55	9.80170390200877E-4
23.62	92.85	0.00166835601705135
23.64	79.19	0.00142290913290573
23.66	65.66	0.0011797981268669
23.68	31.13	5.59352965113717E-4
23.7	49.55	8.903289245546E-4
23.72	55.74	0.00100155265902469
23.74	38.83	6.97708822208984E-4
23.76	77.87	0.00139919098597511
23.78	31.17	5.60071696838888E-4
23.8	39.49	7.09567895674292E-4
23.82	18.6	3.34210252204149E-4
23.84	12.26	2.2029127376467E-4
23.86	12.28	2.20650639627255E-4
23.88	61.53	0.00110558907624308
23.9	62	0.00111403417401383
23.92	47.36	8.50978362601531E-4
23.94	75.7	0.00136019978988463
23.96	39.21	7.045367735981E-4
23.98	52.19	9.37765218415834E-4
24	21.02	3.77693521576947E-4
24.02	24.98	4.48847962368797E-4
24.04	37.15	6.67522089751834E-4
24.06	21.32	3.83084009515723E-4
24.08	26.26	4.71847377574245E-4
24.1	15.56	2.79586641091212E-4
24.12	44.17	7.93659507519207E-4
24.14	58.7	0.00105473880668729
24.16	39.47	7.09208529811707E-4
24.18	37	6.64826845782446E-4
24.2	40.87	7.34364140192664E-4
24.22	18.81	3.37983593761292E-4
24.24	22.47	4.03747546614367E-4
24.26	34.7	6.23499771585159E-4
24.28	26.15	4.69870865330026E-4
24.3	41.51	7.45863847795388E-4
24.32	46.66	8.38400557411053E-4
24.34	44.85	8.058779468471E-4
24.36	22.81	4.09856766278313E-4
24.38	40.51	7.27895554666132E-4
24.4	44.81	8.0515921512193E-4
24.42	4.92000000000002	8.84040021959364E-5
24.44	31.83	5.71930770304196E-4
24.46	90.72	0.00163008355268604
24.48	30.32	5.44798647679021E-4
24.5	19.11	3.43374081700069E-4
24.52	45.83	8.23486874113771E-4
24.54	42.49	7.63472775062058E-4
24.56	68.87	0.00123747634781181
24.58	40.53	7.28254920528717E-4
24.6	27.51	4.94307743985813E-4
24.62	21.96	3.94583717118447E-4
24.64	26.6	4.77956597238191E-4
24.66	47.7	8.57087582265478E-4
24.68	17.11	3.07437495441558E-4
24.7	36.17	6.49913162485164E-4
24.72	16.24	2.91805080419106E-4
24.74	56.34	0.00101233363490224
24.76	35.3	6.34280747462712E-4
24.78	36.32	6.52608406454553E-4
24.8	47.47	8.52954874845749E-4
24.82	56.51	0.00101538824473422
24.84	59.49	0.0010689337582594
24.86	58.21	0.00104593434305395
24.88	21.15	3.8002939968375E-4
24.9	0.450000000000017	8.08573190816519E-6
24.92	22.96	4.12552010247702E-4
24.94	18.98	3.41038203593266E-4
24.96	14.98	2.69165031076244E-4
24.98	-7.84999999999999	-1.41051101064654E-4
25	11.81	2.12205541856505E-4
25.02	27.49	4.93948378123228E-4
25.04	-1.41999999999999	-2.55149762435423E-5
25.06	41.32	7.42449872100829E-4
25.08	42.34	7.60777531092669E-4
25.1	18.96	3.40678837730681E-4
25.12	11.79	2.1184617599392E-4
25.14	48	8.62478070204254E-4
25.16	54.36	9.76756414506318E-4
25.18	39.49	7.09567895674292E-4
25.2	24.68	4.43457474430021E-4
25.22	25.51	4.58371157727303E-4
25.24	31.32	5.62766940808276E-4
25.26	5.28	9.4872587722468E-5
25.28	35.98	6.46499186790606E-4
25.3	13.09	2.35204957061952E-4
25.32	18.62	3.34569618066734E-4
25.34	20.11	3.61342374829324E-4
25.36	30.28	5.4407991595385E-4
25.38	49.17	8.83500973165483E-4
25.4	60.21	0.00108187092931246
25.42	27.87	5.00776329512345E-4
25.44	22.32	4.01052302644978E-4
25.46	50.55	9.08297217683856E-4
25.48	64.02	0.00115033012613492
25.5	3.13	5.6240757494569E-5
25.52	8.43000000000001	1.51472711079622E-4
25.54	8.98	1.61355272300713E-4
25.56	34.47	6.1936706416543E-4
25.58	55.85	0.00100352917126891
25.6	39.53	7.10286627399462E-4
25.62	29.49	5.29884964381739E-4
25.64	43.98	7.90245531824648E-4
25.66	4.62	8.30135142571596E-5
25.68	27.36	4.91612500016425E-4
25.7	26.34	4.73284841024585E-4
25.72	14.96	2.68805665213659E-4
25.74	13.62	2.44728152420457E-4
25.76	-19.1	-3.43194398768776E-4
25.78	36.62	6.57998894393329E-4
25.8	27.87	5.00776329512345E-4
25.82	17.64	3.16960690800064E-4
25.84	7.26000000000002	1.30449808118394E-4
25.86	36.28	6.51889674729382E-4
25.88	59.02	0.00106048866048865
25.9	38.47	6.91240236682452E-4
25.92	22.3	4.00692936782393E-4
25.94	25.94	4.66097523772882E-4
25.96	9.77000000000001	1.75550223872824E-4
25.98	17.17	3.08515593029314E-4
26	22.96	4.12552010247702E-4
26.02	41.68	7.48918457627361E-4
26.04	12.32	2.21369371352425E-4
26.06	23.49	4.22075205606207E-4
26.08	25.49	4.58011791864718E-4
26.1	29.47	5.29525598519154E-4
26.12	36.3	6.52249040591968E-4
26.14	30.66	5.50907867342968E-4
26.16	31.57	5.6725901409059E-4
26.18	14.66	2.63415177274883E-4
26.2	21.96	3.94583717118447E-4
26.22	15.19	2.72938372633388E-4
26.24	29.51	5.30244330244324E-4
26.26	24.17	4.34293644934101E-4
26.28	43.38	7.79464555947095E-4
26.3	36.15	6.49553796622579E-4
26.32	28	5.03112207619148E-4
26.34	33.32	5.98703527066787E-4
26.36	44.17	7.93659507519207E-4
26.38	14.96	2.68805665213659E-4
26.4	-0.099999999999994	-1.79682931292543E-6
26.42	14.3	2.56946591748351E-4
26.44	39.81	7.15317749475654E-4
26.46	29.81	5.35634818183101E-4
26.48	32.68	5.87203819464063E-4
26.5	49.32	8.86196217134872E-4
26.52	22.87	4.10934863866069E-4
26.54	17.81	3.20015300632037E-4
26.56	9.96000000000001	1.78964199567383E-4
26.58	39.85	7.16036481200824E-4
26.6	33.83	6.07867356562707E-4
26.62	17.6	3.16241959074894E-4
26.64	37.15	6.67522089751834E-4
26.66	41.49	7.45504481932803E-4
26.68	27.13	4.87479792596696E-4
26.7	43.06	7.73714702145733E-4
26.72	17.79	3.19655934769452E-4
26.74	60.17	0.00108115219758729
26.76	45.21	8.12346532373632E-4
26.78	54.02	9.70647194842372E-4
26.8	49.51	8.8961019282943E-4
26.82	24.47	4.39684132872877E-4
26.84	-0.889999999999986	-1.5991780885037E-5
26.86	-3.59	-6.45061723340266E-5
26.88	42.32	7.60418165230085E-4
26.9	21.64	3.88833863317085E-4
26.92	41.49	7.45504481932803E-4
26.94	31.62	5.68157428747053E-4
26.96	22.98	4.12911376110287E-4
26.98	-6.91	-1.24160905523154E-4
27	18.28	3.28460398402787E-4
27.02	3.13	5.6240757494569E-5
27.04	33.17	5.96008283097398E-4
27.06	12.45	2.23705249459229E-4
27.08	35.62	6.40030601264074E-4
27.1	25.45	4.57293060139548E-4
27.12	-12.23	-2.19752224970792E-4
27.14	55.85	0.00100352917126891
27.16	39.68	7.1298187136885E-4
27.18	8.60000000000002	1.54527320911596E-4
27.2	31.13	5.59352965113717E-4
27.22	10.6	1.90463907170107E-4
27.24	-4.06	-7.29512701047766E-5
27.26	36.13	6.49194430759994E-4
27.28	34.81	6.25476283829377E-4
27.3	10.77	1.9351851700208E-4
27.32	11.3	2.03041712360585E-4
27.34	37.15	6.67522089751834E-4
27.36	-14.8	-2.65930738312978E-4
27.38	40.32	7.24481578971574E-4
27.4	15.17	2.72579006770803E-4
27.42	17.15	3.08156227166728E-4
27.44	26.64	4.78675328963361E-4
27.46	-11.44	-2.05557273398681E-4
27.48	25.98	4.66816255498053E-4
27.5	64.57	0.00116021268735601
27.52	36.34	6.52967772317138E-4
27.54	14.04	2.52274835534745E-4
27.56	-11.36	-2.0411980994834E-4
27.58	11.47	2.06096322192559E-4
27.6	17.13	3.07796861304143E-4
27.62	9.49000000000001	1.70519101796633E-4
27.64	26.98	4.84784548627308E-4
27.66	23.17	4.16325351804845E-4
27.68	55.21	9.92029463666185E-4
27.7	57.59	0.00103479400131381
27.72	37.02	6.65186211645031E-4
27.74	28.98	5.20721134885819E-4
27.76	12.81	2.3017383498576E-4
27.78	30.68	5.51267233205553E-4
27.8	27.64	4.96643622092617E-4
27.82	24.15	4.33934279071516E-4
27.84	24.98	4.48847962368797E-4
27.86	17.62	3.16601324937478E-4
27.88	35.81	6.43444576958632E-4
27.9	71.7	0.00128832661736761
27.92	42.68	7.66886750756616E-4
27.94	-10.93	-1.9639344390276E-4
27.96	15.66	2.81383470404138E-4
27.98	23.68	4.25489181300766E-4
28	-2.38	-4.27645376476275E-5
28.02	15.49	2.78328860572165E-4
28.04	0.600000000000023	1.07809758775536E-5
28.06	31.19	5.60431062701473E-4
28.08	6.49000000000001	1.16614222408867E-4
28.1	26.87	4.8280803638309E-4
28.12	-5.54999999999998	-9.97240268673666E-5
28.14	0.300000000000011	5.39048793877679E-6
28.16	7.43000000000001	1.33504417950367E-4
28.18	32.68	5.87203819464063E-4
28.2	42.89	7.7066009231376E-4
28.22	18	3.23429276326595E-4
28.24	-35.59	-6.39491552470196E-4
28.26	-14.55	-2.61438665030664E-4
28.28	-16.25	-2.91984763350399E-4
28.3	-44.78	-8.04620166328052E-4
28.32	4.98	8.94820997836915E-5
28.34	22.02	3.95661814706202E-4
28.36	57.76	0.00103784861114579
28.38	37.23	6.68959553202175E-4
28.4	7.96000000000001	1.43027613308872E-4
28.42	3.79000000000002	6.80998309598779E-5
28.44	36.83	6.61772235950473E-4
