Time [µs]	D2, v0J8	D2, v0J8
16.76	4	4.81606026927713E-5
16.78	7	8.42810547123498E-5
16.8	1	1.20401506731928E-5
16.82	-18	-2.16722712117471E-4
16.84	-1	-1.20401506731928E-5
16.86	-6	-7.2240904039157E-5
16.88	-2	-2.40803013463857E-5
16.9	-16	-1.92642410771085E-4
16.92	-7	-8.42810547123498E-5
16.94	3	3.61204520195785E-5
16.96	1	1.20401506731928E-5
16.98	-3	-3.61204520195785E-5
17	4	4.81606026927713E-5
17.02	1	1.20401506731928E-5
17.04	20	2.40803013463857E-4
17.06	23	2.76923465483435E-4
17.08	26	3.13043917503013E-4
17.1	47	5.65887081640063E-4
17.12	9	1.08361356058735E-4
17.14	-3	-3.61204520195785E-5
17.16	10	1.20401506731928E-4
17.18	-8	-9.63212053855426E-5
17.2	11	1.32441657405121E-4
17.22	31	3.73244670868978E-4
17.24	24	2.88963616156628E-4
17.26	8	9.63212053855426E-5
17.28	-3	-3.61204520195785E-5
17.3	-2	-2.40803013463857E-5
17.32	20	2.40803013463857E-4
17.34	5	6.02007533659641E-5
17.36	8	9.63212053855426E-5
17.38	-12	-1.44481808078314E-4
17.4	10	1.20401506731928E-4
17.42	-6	-7.2240904039157E-5
17.44	1	1.20401506731928E-5
17.46	-12	-1.44481808078314E-4
17.48	-6	-7.2240904039157E-5
17.5	4	4.81606026927713E-5
17.52	11	1.32441657405121E-4
17.54	5	6.02007533659641E-5
17.56	2	2.40803013463857E-5
17.58	1	1.20401506731928E-5
17.6	29	3.49164369522592E-4
17.62	33	3.97324972215363E-4
17.64	-6	-7.2240904039157E-5
17.66	-6	-7.2240904039157E-5
17.68	8	9.63212053855426E-5
17.7	17	2.04682561444278E-4
17.72	5	6.02007533659641E-5
17.74	23	2.76923465483435E-4
17.76	10	1.20401506731928E-4
17.78	-16	-1.92642410771085E-4
17.8	-4	-4.81606026927713E-5
17.82	-4	-4.81606026927713E-5
17.84	6	7.2240904039157E-5
17.86	20	2.40803013463857E-4
17.88	18	2.16722712117471E-4
17.9	-7	-8.42810547123498E-5
17.92	-2	-2.40803013463857E-5
17.94	-4	-4.81606026927713E-5
17.96	23	2.76923465483435E-4
17.98	-4	-4.81606026927713E-5
18	-15	-1.80602260097892E-4
18.02	-13	-1.56521958751507E-4
18.04	0	0
18.06	-11	-1.32441657405121E-4
18.08	12	1.44481808078314E-4
18.1	-1	-1.20401506731928E-5
18.12	-6	-7.2240904039157E-5
18.14	5	6.02007533659641E-5
18.16	28	3.37124218849399E-4
18.18	22	2.64883314810242E-4
18.2	4	4.81606026927713E-5
18.22	-5	-6.02007533659641E-5
18.24	32	3.8528482154217E-4
18.26	13	1.56521958751507E-4
18.28	2	2.40803013463857E-5
18.3	1	1.20401506731928E-5
18.32	-1	-1.20401506731928E-5
18.34	16	1.92642410771085E-4
18.36	9	1.08361356058735E-4
18.38	5	6.02007533659641E-5
18.4	17	2.04682561444278E-4
18.42	8	9.63212053855426E-5
18.44	-40	-4.81606026927713E-4
18.46	-21	-2.52843164137049E-4
18.48	2	2.40803013463857E-5
18.5	-10	-1.20401506731928E-4
18.52	5	6.02007533659641E-5
18.54	-3	-3.61204520195785E-5
18.56	-15	-1.80602260097892E-4
18.58	-10	-1.20401506731928E-4
18.6	15	1.80602260097892E-4
18.62	15	1.80602260097892E-4
18.64	6	7.2240904039157E-5
18.66	-4	-4.81606026927713E-5
18.68	29	3.49164369522592E-4
18.7	6	7.2240904039157E-5
18.72	-9	-1.08361356058735E-4
18.74	-1	-1.20401506731928E-5
18.76	-8	-9.63212053855426E-5
18.78	2	2.40803013463857E-5
18.8	3	3.61204520195785E-5
18.82	-17	-2.04682561444278E-4
18.84	-5	-6.02007533659641E-5
18.86	-6	-7.2240904039157E-5
18.88	1	1.20401506731928E-5
18.9	16	1.92642410771085E-4
18.92	27	3.25084068176206E-4
18.94	-9	-1.08361356058735E-4
18.96	2	2.40803013463857E-5
18.98	6	7.2240904039157E-5
19	-2	-2.40803013463857E-5
19.02	26	3.13043917503013E-4
19.04	6	7.2240904039157E-5
19.06	-22	-2.64883314810242E-4
19.08	10	1.20401506731928E-4
19.1	17	2.04682561444278E-4
19.12	3	3.61204520195785E-5
19.14	9	1.08361356058735E-4
19.16	5	6.02007533659641E-5
19.18	23	2.76923465483435E-4
19.2	-9	-1.08361356058735E-4
19.22	14	1.685621094247E-4
19.24	10	1.20401506731928E-4
19.26	-4	-4.81606026927713E-5
19.28	-8	-9.63212053855426E-5
19.3	26	3.13043917503013E-4
19.32	-1	-1.20401506731928E-5
19.34	-39	-4.6956587625452E-4
19.36	0	0
19.38	9	1.08361356058735E-4
19.4	13	1.56521958751507E-4
19.42	8	9.63212053855426E-5
19.44	13	1.56521958751507E-4
19.46	1	1.20401506731928E-5
19.48	-3	-3.61204520195785E-5
19.5	1	1.20401506731928E-5
19.52	-13	-1.56521958751507E-4
19.54	2	2.40803013463857E-5
19.56	15	1.80602260097892E-4
19.58	9	1.08361356058735E-4
19.6	9	1.08361356058735E-4
19.62	17	2.04682561444278E-4
19.64	9	1.08361356058735E-4
19.66	2	2.40803013463857E-5
19.68	-7	-8.42810547123498E-5
19.7	11	1.32441657405121E-4
19.72	-15	-1.80602260097892E-4
19.74	-14	-1.685621094247E-4
19.76	22	2.64883314810242E-4
19.78	16	1.92642410771085E-4
19.8	1	1.20401506731928E-5
19.82	-25	-3.01003766829821E-4
19.84	-12	-1.44481808078314E-4
19.86	-11	-1.32441657405121E-4
19.88	-2	-2.40803013463857E-5
19.9	4	4.81606026927713E-5
19.92	14	1.685621094247E-4
19.94	-8	-9.63212053855426E-5
19.96	-8	-9.63212053855426E-5
19.98	-7	-8.42810547123498E-5
20	9	1.08361356058735E-4
20.02	5	6.02007533659641E-5
20.04	26	3.13043917503013E-4
20.06	5	6.02007533659641E-5
20.08	-11	-1.32441657405121E-4
20.1	23	2.76923465483435E-4
20.12	24	2.88963616156628E-4
20.14	18	2.16722712117471E-4
20.16	4	4.81606026927713E-5
20.18	10	1.20401506731928E-4
20.2	-12	-1.44481808078314E-4
20.22	-11	-1.32441657405121E-4
20.24	5	6.02007533659641E-5
20.26	6	7.2240904039157E-5
20.28	7	8.42810547123498E-5
20.3	13	1.56521958751507E-4
20.32	-11	-1.32441657405121E-4
20.34	-18	-2.16722712117471E-4
20.36	-12	-1.44481808078314E-4
20.38	-10	-1.20401506731928E-4
20.4	0	0
20.42	24	2.88963616156628E-4
20.44	3	3.61204520195785E-5
20.46	6	7.2240904039157E-5
20.48	1	1.20401506731928E-5
20.5	-25	-3.01003766829821E-4
20.52	1	1.20401506731928E-5
20.54	4	4.81606026927713E-5
20.56	5	6.02007533659641E-5
20.58	4	4.81606026927713E-5
20.6	-4	-4.81606026927713E-5
20.62	1	1.20401506731928E-5
20.64	11	1.32441657405121E-4
20.66	11	1.32441657405121E-4
20.68	48	5.77927232313256E-4
20.7	24	2.88963616156628E-4
20.72	25	3.01003766829821E-4
20.74	0	0
20.76	1	1.20401506731928E-5
20.78	31	3.73244670868978E-4
20.8	3	3.61204520195785E-5
20.82	0	0
20.84	17	2.04682561444278E-4
20.86	16	1.92642410771085E-4
20.88	18	2.16722712117471E-4
20.9	6	7.2240904039157E-5
20.92	-9	-1.08361356058735E-4
20.94	26	3.13043917503013E-4
20.96	-16	-1.92642410771085E-4
20.98	3	3.61204520195785E-5
21	19	2.28762862790664E-4
21.02	11	1.32441657405121E-4
21.04	-11	-1.32441657405121E-4
21.06	2	2.40803013463857E-5
21.08	-21	-2.52843164137049E-4
21.1	-20	-2.40803013463857E-4
21.12	-3	-3.61204520195785E-5
21.14	-3	-3.61204520195785E-5
21.16	-2	-2.40803013463857E-5
21.18	-2	-2.40803013463857E-5
21.2	4	4.81606026927713E-5
21.22	2	2.40803013463857E-5
21.24	11	1.32441657405121E-4
21.26	2	2.40803013463857E-5
21.28	0	0
21.3	18	2.16722712117471E-4
21.32	11	1.32441657405121E-4
21.34	8	9.63212053855426E-5
21.36	1	1.20401506731928E-5
21.38	22	2.64883314810242E-4
21.4	23	2.76923465483435E-4
21.42	-2	-2.40803013463857E-5
21.44	0	0
21.46	-3	-3.61204520195785E-5
21.48	-2	-2.40803013463857E-5
21.5	2	2.40803013463857E-5
21.52	4	4.81606026927713E-5
21.54	6	7.2240904039157E-5
21.56	4	4.81606026927713E-5
21.58	6	7.2240904039157E-5
21.6	10	1.20401506731928E-4
21.62	6	7.2240904039157E-5
21.64	-12	-1.44481808078314E-4
21.66	-13	-1.56521958751507E-4
21.68	-26	-3.13043917503013E-4
21.7	-11	-1.32441657405121E-4
21.72	16	1.92642410771085E-4
21.74	5	6.02007533659641E-5
21.76	-18	-2.16722712117471E-4
21.78	-23	-2.76923465483435E-4
21.8	-10	-1.20401506731928E-4
21.82	-3	-3.61204520195785E-5
21.84	7	8.42810547123498E-5
21.86	19	2.28762862790664E-4
21.88	30	3.61204520195785E-4
21.9	3	3.61204520195785E-5
21.92	-11	-1.32441657405121E-4
21.94	-19	-2.28762862790664E-4
21.96	7	8.42810547123498E-5
21.98	12	1.44481808078314E-4
22	20	2.40803013463857E-4
22.02	-11	-1.32441657405121E-4
22.04	19	2.28762862790664E-4
22.06	17	2.04682561444278E-4
22.08	1	1.20401506731928E-5
22.1	2	2.40803013463857E-5
22.12	18	2.16722712117471E-4
22.14	26	3.13043917503013E-4
22.16	11	1.32441657405121E-4
22.18	3	3.61204520195785E-5
22.2	11	1.32441657405121E-4
22.22	22	2.64883314810242E-4
22.24	-5	-6.02007533659641E-5
22.26	20	2.40803013463857E-4
22.28	-17	-2.04682561444278E-4
22.3	2	2.40803013463857E-5
22.32	-6	-7.2240904039157E-5
22.34	7	8.42810547123498E-5
22.36	12	1.44481808078314E-4
22.38	-1	-1.20401506731928E-5
22.4	-11	-1.32441657405121E-4
22.42	-4	-4.81606026927713E-5
22.44	-19	-2.28762862790664E-4
22.46	-1	-1.20401506731928E-5
22.48	13	1.56521958751507E-4
22.5	6	7.2240904039157E-5
22.52	2	2.40803013463857E-5
22.54	3	3.61204520195785E-5
22.56	12	1.44481808078314E-4
22.58	-13	-1.56521958751507E-4
22.6	2	2.40803013463857E-5
22.62	-20	-2.40803013463857E-4
22.64	-8	-9.63212053855426E-5
22.66	6	7.2240904039157E-5
22.68	1	1.20401506731928E-5
22.7	-15	-1.80602260097892E-4
22.72	-21	-2.52843164137049E-4
22.74	-3	-3.61204520195785E-5
22.76	12	1.44481808078314E-4
22.78	18	2.16722712117471E-4
22.8	26	3.13043917503013E-4
22.82	9	1.08361356058735E-4
22.84	1	1.20401506731928E-5
22.86	7	8.42810547123498E-5
22.88	2	2.40803013463857E-5
22.9	4	4.81606026927713E-5
22.92	10	1.20401506731928E-4
22.94	9	1.08361356058735E-4
22.96	-6	-7.2240904039157E-5
22.98	17	2.04682561444278E-4
23	6	7.2240904039157E-5
23.02	-15	-1.80602260097892E-4
23.04	27	3.25084068176206E-4
23.06	27	3.25084068176206E-4
23.08	-10	-1.20401506731928E-4
23.1	-4	-4.81606026927713E-5
23.12	1	1.20401506731928E-5
23.14	4	4.81606026927713E-5
23.16	16	1.92642410771085E-4
23.18	12	1.44481808078314E-4
23.2	7	8.42810547123498E-5
23.22	-1	-1.20401506731928E-5
23.24	4	4.81606026927713E-5
23.26	8	9.63212053855426E-5
23.28	2	2.40803013463857E-5
23.3	-10	-1.20401506731928E-4
23.32	9	1.08361356058735E-4
23.34	-3	-3.61204520195785E-5
23.36	9	1.08361356058735E-4
23.38	18	2.16722712117471E-4
23.4	12	1.44481808078314E-4
23.42	-4	-4.81606026927713E-5
23.44	-1	-1.20401506731928E-5
23.46	-9	-1.08361356058735E-4
23.48	14	1.685621094247E-4
23.5	1	1.20401506731928E-5
23.52	-28	-3.37124218849399E-4
23.54	0	0
23.56	-1	-1.20401506731928E-5
23.58	-30	-3.61204520195785E-4
23.6	6	7.2240904039157E-5
23.62	5	6.02007533659641E-5
23.64	-8	-9.63212053855426E-5
23.66	16	1.92642410771085E-4
23.68	13	1.56521958751507E-4
23.7	-4	-4.81606026927713E-5
23.72	2	2.40803013463857E-5
23.74	11	1.32441657405121E-4
23.76	16	1.92642410771085E-4
23.78	19	2.28762862790664E-4
23.8	18	2.16722712117471E-4
23.82	7	8.42810547123498E-5
23.84	28	3.37124218849399E-4
23.86	2	2.40803013463857E-5
23.88	-16	-1.92642410771085E-4
23.9	9	1.08361356058735E-4
23.92	-7	-8.42810547123498E-5
23.94	7	8.42810547123498E-5
23.96	-14	-1.685621094247E-4
23.98	-7	-8.42810547123498E-5
24	23	2.76923465483435E-4
24.02	23	2.76923465483435E-4
24.04	40	4.81606026927713E-4
24.06	-1	-1.20401506731928E-5
24.08	2	2.40803013463857E-5
24.1	-3	-3.61204520195785E-5
24.12	1	1.20401506731928E-5
24.14	-21	-2.52843164137049E-4
24.16	-8	-9.63212053855426E-5
24.18	16	1.92642410771085E-4
24.2	-29	-3.49164369522592E-4
24.22	9	1.08361356058735E-4
24.24	-11	-1.32441657405121E-4
24.26	-6	-7.2240904039157E-5
24.28	4	4.81606026927713E-5
24.3	5	6.02007533659641E-5
24.32	-5	-6.02007533659641E-5
24.34	1	1.20401506731928E-5
24.36	-6	-7.2240904039157E-5
24.38	-17	-2.04682561444278E-4
24.4	2	2.40803013463857E-5
24.42	5	6.02007533659641E-5
24.44	8	9.63212053855426E-5
24.46	25	3.01003766829821E-4
24.48	20	2.40803013463857E-4
24.5	-12	-1.44481808078314E-4
24.52	-17	-2.04682561444278E-4
24.54	-20	-2.40803013463857E-4
24.56	0	0
24.58	5	6.02007533659641E-5
24.6	16	1.92642410771085E-4
24.62	-1	-1.20401506731928E-5
24.64	-3	-3.61204520195785E-5
24.66	-34	-4.09365122888556E-4
24.68	-15	-1.80602260097892E-4
24.7	-9	-1.08361356058735E-4
24.72	5	6.02007533659641E-5
24.74	26	3.13043917503013E-4
24.76	30	3.61204520195785E-4
24.78	24	2.88963616156628E-4
24.8	3	3.61204520195785E-5
24.82	17	2.04682561444278E-4
24.84	11	1.32441657405121E-4
24.86	4	4.81606026927713E-5
24.88	-8	-9.63212053855426E-5
24.9	32	3.8528482154217E-4
24.92	1	1.20401506731928E-5
24.94	-7	-8.42810547123498E-5
24.96	-11	-1.32441657405121E-4
24.98	3	3.61204520195785E-5
25	11	1.32441657405121E-4
25.02	11	1.32441657405121E-4
25.04	-10	-1.20401506731928E-4
25.06	3	3.61204520195785E-5
25.08	3	3.61204520195785E-5
25.1	34	4.09365122888556E-4
25.12	-3	-3.61204520195785E-5
25.14	-22	-2.64883314810242E-4
25.16	20	2.40803013463857E-4
25.18	19	2.28762862790664E-4
25.2	-12	-1.44481808078314E-4
25.22	17	2.04682561444278E-4
25.24	24	2.88963616156628E-4
25.26	-4	-4.81606026927713E-5
25.28	-29	-3.49164369522592E-4
25.3	0	0
25.32	10	1.20401506731928E-4
25.34	6	7.2240904039157E-5
25.36	17	2.04682561444278E-4
25.38	11	1.32441657405121E-4
25.4	-3	-3.61204520195785E-5
25.42	18	2.16722712117471E-4
25.44	11	1.32441657405121E-4
25.46	-16	-1.92642410771085E-4
25.48	8	9.63212053855426E-5
25.5	25	3.01003766829821E-4
25.52	12	1.44481808078314E-4
25.54	8	9.63212053855426E-5
25.56	-1	-1.20401506731928E-5
25.58	-1	-1.20401506731928E-5
25.6	11	1.32441657405121E-4
25.62	28	3.37124218849399E-4
25.64	-6	-7.2240904039157E-5
25.66	-26	-3.13043917503013E-4
25.68	0	0
25.7	3	3.61204520195785E-5
25.72	8	9.63212053855426E-5
25.74	-4	-4.81606026927713E-5
25.76	8	9.63212053855426E-5
25.78	24	2.88963616156628E-4
25.8	2	2.40803013463857E-5
25.82	7	8.42810547123498E-5
25.84	11	1.32441657405121E-4
25.86	22	2.64883314810242E-4
25.88	19	2.28762862790664E-4
25.9	14	1.685621094247E-4
25.92	-4	-4.81606026927713E-5
25.94	-12	-1.44481808078314E-4
25.96	-6	-7.2240904039157E-5
25.98	-7	-8.42810547123498E-5
26	3	3.61204520195785E-5
26.02	3	3.61204520195785E-5
26.04	2	2.40803013463857E-5
26.06	27	3.25084068176206E-4
26.08	3	3.61204520195785E-5
26.1	-3	-3.61204520195785E-5
26.12	-5	-6.02007533659641E-5
26.14	-13	-1.56521958751507E-4
26.16	-30	-3.61204520195785E-4
26.18	-9	-1.08361356058735E-4
26.2	5	6.02007533659641E-5
26.22	1	1.20401506731928E-5
26.24	1	1.20401506731928E-5
26.26	-5	-6.02007533659641E-5
26.28	26	3.13043917503013E-4
26.3	19	2.28762862790664E-4
26.32	-9	-1.08361356058735E-4
26.34	-8	-9.63212053855426E-5
26.36	-4	-4.81606026927713E-5
26.38	-6	-7.2240904039157E-5
26.4	14	1.685621094247E-4
26.42	21	2.52843164137049E-4
26.44	27	3.25084068176206E-4
26.46	-12	-1.44481808078314E-4
26.48	8	9.63212053855426E-5
26.5	-6	-7.2240904039157E-5
26.52	18	2.16722712117471E-4
26.54	14	1.685621094247E-4
26.56	22	2.64883314810242E-4
26.58	7	8.42810547123498E-5
26.6	0	0
26.62	-10	-1.20401506731928E-4
26.64	-19	-2.28762862790664E-4
26.66	0	0
26.68	-8	-9.63212053855426E-5
26.7	13	1.56521958751507E-4
26.72	1	1.20401506731928E-5
26.74	8	9.63212053855426E-5
26.76	6	7.2240904039157E-5
26.78	-6	-7.2240904039157E-5
26.8	-17	-2.04682561444278E-4
26.82	-15	-1.80602260097892E-4
26.84	-9	-1.08361356058735E-4
26.86	2	2.40803013463857E-5
26.88	11	1.32441657405121E-4
26.9	-4	-4.81606026927713E-5
26.92	23	2.76923465483435E-4
26.94	6	7.2240904039157E-5
26.96	1	1.20401506731928E-5
26.98	-11	-1.32441657405121E-4
27	-19	-2.28762862790664E-4
27.02	-8	-9.63212053855426E-5
27.04	16	1.92642410771085E-4
27.06	10	1.20401506731928E-4
27.08	3	3.61204520195785E-5
27.1	20	2.40803013463857E-4
27.12	10	1.20401506731928E-4
27.14	-22	-2.64883314810242E-4
27.16	-6	-7.2240904039157E-5
27.18	15	1.80602260097892E-4
27.2	21	2.52843164137049E-4
27.22	3	3.61204520195785E-5
27.24	12	1.44481808078314E-4
27.26	14	1.685621094247E-4
27.28	-5	-6.02007533659641E-5
27.3	-6	-7.2240904039157E-5
27.32	-6	-7.2240904039157E-5
27.34	9	1.08361356058735E-4
27.36	10	1.20401506731928E-4
27.38	28	3.37124218849399E-4
27.4	27	3.25084068176206E-4
27.42	18	2.16722712117471E-4
27.44	18	2.16722712117471E-4
27.46	2	2.40803013463857E-5
27.48	-5	-6.02007533659641E-5
27.5	10	1.20401506731928E-4
27.52	3	3.61204520195785E-5
27.54	11	1.32441657405121E-4
27.56	12	1.44481808078314E-4
27.58	-27	-3.25084068176206E-4
27.6	17	2.04682561444278E-4
27.62	12	1.44481808078314E-4
27.64	10	1.20401506731928E-4
27.66	-1	-1.20401506731928E-5
27.68	-8	-9.63212053855426E-5
27.7	7	8.42810547123498E-5
27.72	-11	-1.32441657405121E-4
27.74	-3	-3.61204520195785E-5
27.76	2	2.40803013463857E-5
27.78	-9	-1.08361356058735E-4
27.8	-13	-1.56521958751507E-4
27.82	7	8.42810547123498E-5
27.84	12	1.44481808078314E-4
27.86	15	1.80602260097892E-4
27.88	11	1.32441657405121E-4
27.9	16	1.92642410771085E-4
27.92	24	2.88963616156628E-4
27.94	-8	-9.63212053855426E-5
27.96	7	8.42810547123498E-5
27.98	0	0
28	-16	-1.92642410771085E-4
28.02	-10	-1.20401506731928E-4
28.04	25	3.01003766829821E-4
28.06	31	3.73244670868978E-4
28.08	-6	-7.2240904039157E-5
28.1	-8	-9.63212053855426E-5
28.12	12	1.44481808078314E-4
28.14	43	5.17726478947291E-4
28.16	-2	-2.40803013463857E-5
28.18	8	9.63212053855426E-5
28.2	1	1.20401506731928E-5
28.22	9	1.08361356058735E-4
28.24	22	2.64883314810242E-4
28.26	-2	-2.40803013463857E-5
28.28	6	7.2240904039157E-5
28.3	3	3.61204520195785E-5
28.32	28	3.37124218849399E-4
28.34	19	2.28762862790664E-4
28.36	27	3.25084068176206E-4
28.38	6	7.2240904039157E-5
28.4	-8	-9.63212053855426E-5
28.42	-7	-8.42810547123498E-5
28.44	3	3.61204520195785E-5
28.46	1	1.20401506731928E-5
28.48	13	1.56521958751507E-4
28.5	6	7.2240904039157E-5
28.52	24	2.88963616156628E-4
28.54	8	9.63212053855426E-5
28.56	-8	-9.63212053855426E-5
28.58	-2	-2.40803013463857E-5
28.6	4	4.81606026927713E-5
28.62	3	3.61204520195785E-5
28.64	9	1.08361356058735E-4
28.66	2	2.40803013463857E-5
28.68	9	1.08361356058735E-4
28.7	13	1.56521958751507E-4
28.72	27	3.25084068176206E-4
28.74	-28	-3.37124218849399E-4
28.76	-38	-4.57525725581327E-4
28.78	-12	-1.44481808078314E-4
28.8	7	8.42810547123498E-5
28.82	22	2.64883314810242E-4
28.84	4	4.81606026927713E-5
28.86	11	1.32441657405121E-4
28.88	11	1.32441657405121E-4
28.9	-14	-1.685621094247E-4
28.92	-11	-1.32441657405121E-4
28.94	-1	-1.20401506731928E-5
28.96	-25	-3.01003766829821E-4
28.98	-12	-1.44481808078314E-4
29	6	7.2240904039157E-5
29.02	22	2.64883314810242E-4
29.04	14	1.685621094247E-4
29.06	3	3.61204520195785E-5
29.08	14	1.685621094247E-4
29.1	1	1.20401506731928E-5
29.12	-21	-2.52843164137049E-4
29.14	-6	-7.2240904039157E-5
29.16	1	1.20401506731928E-5
29.18	-9	-1.08361356058735E-4
29.2	-20	-2.40803013463857E-4
29.22	-21	-2.52843164137049E-4
29.24	5	6.02007533659641E-5
29.26	5	6.02007533659641E-5
29.28	-11	-1.32441657405121E-4
29.3	9	1.08361356058735E-4
29.32	-7	-8.42810547123498E-5
29.34	-13	-1.56521958751507E-4
29.36	-15	-1.80602260097892E-4
29.38	8	9.63212053855426E-5
29.4	-23	-2.76923465483435E-4
29.42	5	6.02007533659641E-5
29.44	-22	-2.64883314810242E-4
29.46	-12	-1.44481808078314E-4
29.48	3	3.61204520195785E-5
29.5	-11	-1.32441657405121E-4
29.52	-11	-1.32441657405121E-4
29.54	-18	-2.16722712117471E-4
29.56	-23	-2.76923465483435E-4
29.58	-26	-3.13043917503013E-4
29.6	-1	-1.20401506731928E-5
29.62	6	7.2240904039157E-5
29.64	-4	-4.81606026927713E-5
29.66	-25	-3.01003766829821E-4
29.68	-4	-4.81606026927713E-5
29.7	7	8.42810547123498E-5
29.72	2	2.40803013463857E-5
29.74	23	2.76923465483435E-4
29.76	23	2.76923465483435E-4
29.78	16	1.92642410771085E-4
29.8	-6	-7.2240904039157E-5
29.82	27	3.25084068176206E-4
29.84	32	3.8528482154217E-4
29.86	18	2.16722712117471E-4
29.88	4	4.81606026927713E-5
29.9	7	8.42810547123498E-5
29.92	-11	-1.32441657405121E-4
29.94	6	7.2240904039157E-5
29.96	-5	-6.02007533659641E-5
29.98	-12	-1.44481808078314E-4
30	7	8.42810547123498E-5
30.02	-7	-8.42810547123498E-5
30.04	6	7.2240904039157E-5
30.06	-17	-2.04682561444278E-4
30.08	-22	-2.64883314810242E-4
30.1	-7	-8.42810547123498E-5
30.12	12	1.44481808078314E-4
30.14	-3	-3.61204520195785E-5
30.16	-17	-2.04682561444278E-4
30.18	-6	-7.2240904039157E-5
30.2	-17	-2.04682561444278E-4
30.22	26	3.13043917503013E-4
30.24	21	2.52843164137049E-4
30.26	6	7.2240904039157E-5
30.28	-16	-1.92642410771085E-4
30.3	-20	-2.40803013463857E-4
30.32	-17	-2.04682561444278E-4
30.34	10	1.20401506731928E-4
30.36	4	4.81606026927713E-5
30.38	-21	-2.52843164137049E-4
30.4	-13	-1.56521958751507E-4
30.42	-22	-2.64883314810242E-4
30.44	7	8.42810547123498E-5
30.46	15	1.80602260097892E-4
30.48	-2	-2.40803013463857E-5
30.5	1	1.20401506731928E-5
30.52	-27	-3.25084068176206E-4
30.54	-14	-1.685621094247E-4
30.56	3	3.61204520195785E-5
30.58	-16	-1.92642410771085E-4
30.6	-28	-3.37124218849399E-4
30.62	-21	-2.52843164137049E-4
30.64	2	2.40803013463857E-5
30.66	-18	-2.16722712117471E-4
30.68	15	1.80602260097892E-4
30.7	5	6.02007533659641E-5
30.72	-10	-1.20401506731928E-4
30.74	-5	-6.02007533659641E-5
30.76	6	7.2240904039157E-5
30.78	17	2.04682561444278E-4
30.8	14	1.685621094247E-4
30.82	-10	-1.20401506731928E-4
30.84	-19	-2.28762862790664E-4
30.86	-14	-1.685621094247E-4
30.88	-5	-6.02007533659641E-5
30.9	-16	-1.92642410771085E-4
30.92	21	2.52843164137049E-4
30.94	-4	-4.81606026927713E-5
30.96	6	7.2240904039157E-5
30.98	-2	-2.40803013463857E-5
31	0	0
31.02	-13	-1.56521958751507E-4
31.04	-7	-8.42810547123498E-5
31.06	2	2.40803013463857E-5
31.08	-19	-2.28762862790664E-4
31.1	-5	-6.02007533659641E-5
31.12	7	8.42810547123498E-5
31.14	1	1.20401506731928E-5
31.16	-17	-2.04682561444278E-4
31.18	-3	-3.61204520195785E-5
31.2	4	4.81606026927713E-5
31.22	-6	-7.2240904039157E-5
31.24	-21	-2.52843164137049E-4
31.26	-24	-2.88963616156628E-4
31.28	-27	-3.25084068176206E-4
31.3	-28	-3.37124218849399E-4
31.32	-10	-1.20401506731928E-4
31.34	-4	-4.81606026927713E-5
31.36	-8	-9.63212053855426E-5
31.38	-33	-3.97324972215363E-4
31.4	-10	-1.20401506731928E-4
31.42	13	1.56521958751507E-4
31.44	-3	-3.61204520195785E-5
31.46	19	2.28762862790664E-4
31.48	8	9.63212053855426E-5
31.5	4	4.81606026927713E-5
31.52	-10	-1.20401506731928E-4
31.54	-4	-4.81606026927713E-5
31.56	3	3.61204520195785E-5
31.58	-1	-1.20401506731928E-5
31.6	-22	-2.64883314810242E-4
31.62	-26	-3.13043917503013E-4
31.64	-16	-1.92642410771085E-4
31.66	-6	-7.2240904039157E-5
31.68	-2	-2.40803013463857E-5
31.7	13	1.56521958751507E-4
31.72	17	2.04682561444278E-4
31.74	9	1.08361356058735E-4
31.76	-11	-1.32441657405121E-4
31.78	-37	-4.45485574908135E-4
31.8	-16	-1.92642410771085E-4
31.82	-7	-8.42810547123498E-5
31.84	-8	-9.63212053855426E-5
31.86	2	2.40803013463857E-5
31.88	26	3.13043917503013E-4
31.9	-2	-2.40803013463857E-5
31.92	14	1.685621094247E-4
31.94	-12	-1.44481808078314E-4
31.96	-1	-1.20401506731928E-5
31.98	-5	-6.02007533659641E-5
32	4	4.81606026927713E-5
32.02	3	3.61204520195785E-5
32.04	12	1.44481808078314E-4
32.06	14	1.685621094247E-4
32.08	16	1.92642410771085E-4
32.1	5	6.02007533659641E-5
32.12	9	1.08361356058735E-4
32.14	-10	-1.20401506731928E-4
32.16	1	1.20401506731928E-5
32.18	14	1.685621094247E-4
32.2	8	9.63212053855426E-5
32.22	-7	-8.42810547123498E-5
32.24	3	3.61204520195785E-5
32.26	7	8.42810547123498E-5
32.28	-4	-4.81606026927713E-5
32.3	-6	-7.2240904039157E-5
32.32	-6	-7.2240904039157E-5
32.34	27	3.25084068176206E-4
32.36	6	7.2240904039157E-5
32.38	-3	-3.61204520195785E-5
32.4	6	7.2240904039157E-5
32.42	6	7.2240904039157E-5
32.44	23	2.76923465483435E-4
32.46	2	2.40803013463857E-5
32.48	-6	-7.2240904039157E-5
32.5	1	1.20401506731928E-5
32.52	0	0
32.54	5	6.02007533659641E-5
32.56	11	1.32441657405121E-4
32.58	-2	-2.40803013463857E-5
32.6	2	2.40803013463857E-5
32.62	-9	-1.08361356058735E-4
32.64	13	1.56521958751507E-4
