Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	50000

D2
v 0
J 8
28.9V 3.28A
Au 788C
Knnew  ?C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 9.5e-11 torr (base 1.8e-11)
500: 1.0e-8 mbar
100: 1.8e-9 mbar
FFR heater 4.0A 1.29V
extra heater 3.0A 0.6V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	203.079565

Laser Power [mJ]	0.868692
Time [µs]	Counts
0	82020
0.02	25197
0.04	432
0.06	186
0.08	187
0.1	72
0.12	29
0.14	32
0.16	23
0.18	28
0.2	57
0.22	56
0.24	73
0.26	97
0.28	134
0.3	130
0.32	131
0.34	142
0.36	149
0.38	160
0.4	162
0.42	174
0.44	167
0.46	158
0.48	151
0.5	119
0.52	123
0.54	102
0.56	84
0.58	90
0.6	94
0.62	128
0.64	131
0.66	157
0.68	160
0.7	149
0.72	149
0.74	182
0.76	197
0.78	237
0.8	290
0.82	352
0.84	361
0.86	408
0.88	479
0.9	459
0.92	542
0.94	609
0.96	714
0.98	812
1	1037
1.02	1176
1.04	1294
1.06	1408
1.08	1437
1.1	1250
1.12	991
1.14	782
1.16	560
1.18	424
1.2	391
1.22	321
1.24	337
1.26	352
1.28	330
1.3	293
1.32	295
1.34	289
1.36	252
1.38	254
1.4	262
1.42	268
1.44	245
1.46	228
1.48	225
1.5	171
1.52	151
1.54	111
1.56	102
1.58	74
1.6	68
1.62	77
1.64	66
1.66	71
1.68	77
1.7	75
1.72	63
1.74	56
1.76	35
1.78	36
1.8	51
1.82	57
1.84	54
1.86	52
1.88	58
1.9	45
1.92	60
1.94	60
1.96	53
1.98	57
2	59
2.02	62
2.04	85
2.06	76
2.08	59
2.1	64
2.12	59
2.14	39
2.16	61
2.18	61
2.2	58
2.22	53
2.24	56
2.26	59
2.28	56
2.3	60
2.32	59
2.34	62
2.36	47
2.38	38
2.4	35
2.42	45
2.44	47
2.46	42
2.48	32
2.5	47
2.52	47
2.54	50
2.56	45
2.58	36
2.6	31
2.62	26
2.64	34
2.66	33
2.68	39
2.7	35
2.72	29
2.74	36
2.76	28
2.78	25
2.8	20
2.82	25
2.84	14
2.86	25
2.88	26
2.9	27
2.92	24
2.94	27
2.96	31
2.98	27
3	23
3.02	19
3.04	24
3.06	25
3.08	20
3.1	16
3.12	19
3.14	19
3.16	20
3.18	18
3.2	16
3.22	27
3.24	29
3.26	35
3.28	38
3.3	33
3.32	22
3.34	37
3.36	39
3.38	26
3.4	28
3.42	30
3.44	27
3.46	34
3.48	25
3.5	24
3.52	29
3.54	28
3.56	29
3.58	20
3.6	31
3.62	51
3.64	36
3.66	21
3.68	33
3.7	40
3.72	39
3.74	33
3.76	30
3.78	17
3.8	18
3.82	23
3.84	24
3.86	27
3.88	59
3.9	37
3.92	27
3.94	37
3.96	35
3.98	28
4	20
4.02	23
4.04	48
