Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	50000

D2
v 0
J 8
29.0V 3.27A
Au 788C
Knnew  ?C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 9.5e-11 torr (base 1.8e-11)
500: 1.0e-8 mbar
100: 2.1e-9 mbar
FFR heater 4.0A 1.28V
extra heater 3.0A 0.6V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	203.099607

Laser Power [mJ]	0.925298
Time [µs]	Counts
0	82346
0.02	27193
0.04	487
0.06	210
0.08	238
0.1	102
0.12	35
0.14	22
0.16	30
0.18	31
0.2	37
0.22	47
0.24	74
0.26	106
0.28	148
0.3	155
0.32	128
0.34	118
0.36	125
0.38	175
0.4	193
0.42	193
0.44	185
0.46	159
0.48	152
0.5	123
0.52	102
0.54	88
0.56	93
0.58	114
0.6	128
0.62	128
0.64	147
0.66	186
0.68	155
0.7	128
0.72	161
0.74	183
0.76	256
0.78	293
0.8	315
0.82	350
0.84	394
0.86	412
0.88	421
0.9	503
0.92	587
0.94	605
0.96	708
0.98	803
1	1035
1.02	1167
1.04	1410
1.06	1482
1.08	1501
1.1	1314
1.12	1037
1.14	786
1.16	592
1.18	501
1.2	448
1.22	358
1.24	343
1.26	359
1.28	344
1.3	307
1.32	317
1.34	297
1.36	319
1.38	286
1.4	316
1.42	289
1.44	236
1.46	227
1.48	245
1.5	185
1.52	141
1.54	138
1.56	121
1.58	116
1.6	105
1.62	86
1.64	67
1.66	73
1.68	61
1.7	50
1.72	65
1.74	65
1.76	71
1.78	78
1.8	60
1.82	44
1.84	58
1.86	57
1.88	61
1.9	51
1.92	59
1.94	66
1.96	73
1.98	63
2	57
2.02	57
2.04	57
2.06	51
2.08	62
2.1	79
2.12	64
2.14	61
2.16	65
2.18	73
2.2	61
2.22	56
2.24	50
2.26	48
2.28	63
2.3	63
2.32	56
2.34	65
2.36	48
2.38	33
2.4	36
2.42	38
2.44	44
2.46	34
2.48	32
2.5	33
2.52	38
2.54	35
2.56	29
2.58	33
2.6	39
2.62	28
2.64	39
2.66	39
2.68	41
2.7	34
2.72	26
2.74	33
2.76	31
2.78	20
2.8	17
2.82	24
2.84	17
2.86	17
2.88	21
2.9	28
2.92	25
2.94	27
2.96	28
2.98	29
3	31
3.02	21
3.04	34
3.06	31
3.08	30
3.1	19
3.12	40
3.14	18
3.16	31
3.18	32
3.2	38
3.22	24
3.24	25
3.26	24
3.28	27
3.3	23
3.32	33
3.34	34
3.36	23
3.38	27
3.4	20
3.42	25
3.44	34
3.46	20
3.48	21
3.5	18
3.52	31
3.54	28
3.56	32
3.58	27
3.6	28
3.62	17
3.64	24
3.66	23
3.68	45
3.7	37
3.72	30
3.74	25
3.76	24
3.78	30
3.8	24
3.82	26
3.84	39
3.86	34
3.88	22
3.9	18
3.92	22
3.94	23
3.96	23
3.98	32
4	39
4.02	47
4.04	46
