Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	50000

D2
v 0
J 4
29.0V 3.30A
Au 788C
Knnew  C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 7.5e-10 torr (base 8e-11)
500: 9.8e-9 mbar
100: 1.6e-9 mbar
FFR heater 4.0A 1.53V
extra heater 3.0A 0.5V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	201.679599

Laser Power [mJ]	0.710706
Time [µs]	Counts
0	78655
0.02	18303
0.04	251
0.06	153
0.08	176
0.1	81
0.12	30
0.14	27
0.16	45
0.18	31
0.2	50
0.22	58
0.24	75
0.26	93
0.28	116
0.3	123
0.32	106
0.34	127
0.36	111
0.38	128
0.4	171
0.42	130
0.44	151
0.46	120
0.48	88
0.5	86
0.52	97
0.54	90
0.56	82
0.58	65
0.6	78
0.62	90
0.64	111
0.66	100
0.68	109
0.7	118
0.72	114
0.74	138
0.76	182
0.78	201
0.8	204
0.82	238
0.84	304
0.86	340
0.88	371
0.9	391
0.92	416
0.94	444
0.96	539
0.98	600
1	704
1.02	862
1.04	1056
1.06	1126
1.08	1090
1.1	913
1.12	777
1.14	556
1.16	407
1.18	342
1.2	308
1.22	250
1.24	247
1.26	270
1.28	246
1.3	252
1.32	281
1.34	246
1.36	246
1.38	235
1.4	225
1.42	240
1.44	203
1.46	200
1.48	155
1.5	138
1.52	137
1.54	130
1.56	90
1.58	88
1.6	80
1.62	55
1.64	50
1.66	55
1.68	56
1.7	61
1.72	49
1.74	48
1.76	49
1.78	42
1.8	44
1.82	53
1.84	42
1.86	49
1.88	68
1.9	65
1.92	66
1.94	46
1.96	50
1.98	59
2	70
2.02	53
2.04	41
2.06	46
2.08	69
2.1	66
2.12	45
2.14	64
2.16	74
2.18	63
2.2	49
2.22	43
2.24	48
2.26	58
2.28	62
2.3	60
2.32	38
2.34	47
2.36	52
2.38	53
2.4	48
2.42	48
2.44	42
2.46	36
2.48	27
2.5	30
2.52	33
2.54	36
2.56	31
2.58	35
2.6	44
2.62	42
2.64	46
2.66	45
2.68	30
2.7	29
2.72	30
2.74	44
2.76	32
2.78	26
2.8	27
2.82	40
2.84	26
2.86	23
2.88	17
2.9	27
2.92	26
2.94	33
2.96	39
2.98	27
3	30
3.02	28
3.04	38
3.06	42
3.08	31
3.1	29
3.12	32
3.14	30
3.16	39
3.18	39
3.2	37
3.22	49
3.24	37
3.26	28
3.28	31
3.3	29
3.32	37
3.34	30
3.36	25
3.38	28
3.4	34
3.42	25
3.44	29
3.46	24
3.48	34
3.5	40
3.52	38
3.54	38
3.56	30
3.58	31
3.6	34
3.62	25
3.64	27
3.66	30
3.68	31
3.7	51
3.72	41
3.74	36
3.76	45
3.78	34
3.8	36
3.82	37
3.84	31
3.86	31
3.88	35
3.9	36
3.92	36
3.94	31
3.96	45
3.98	38
4	28
4.02	52
4.04	58
4.06	32
