Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	50000

D2
v 0
J 5
29.0V 3.30A
Au 788C
Knnew  C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 7.5e-10 torr (base 8e-11)
500: 9.9e-9 mbar
100: 1.5e-9 mbar
FFR heater 4.0A 1.53V
extra heater 3.0A 0.5V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	201.956197

Laser Power [mJ]	0.739815
Time [µs]	Counts
0	79971
0.02	21167
0.04	332
0.06	154
0.08	184
0.1	86
0.12	34
0.14	26
0.16	28
0.18	35
0.2	39
0.22	55
0.24	72
0.26	100
0.28	126
0.3	109
0.32	97
0.34	121
0.36	117
0.38	131
0.4	184
0.42	140
0.44	114
0.46	102
0.48	101
0.5	93
0.52	81
0.54	74
0.56	89
0.58	81
0.6	94
0.62	109
0.64	144
0.66	150
0.68	127
0.7	120
0.72	142
0.74	155
0.76	165
0.78	231
0.8	283
0.82	283
0.84	297
0.86	337
0.88	345
0.9	402
0.92	477
0.94	518
0.96	581
0.98	682
1	854
1.02	876
1.04	1089
1.06	1194
1.08	1159
1.1	941
1.12	829
1.14	579
1.16	459
1.18	373
1.2	308
1.22	277
1.24	288
1.26	260
1.28	243
1.3	213
1.32	212
1.34	237
1.36	239
1.38	220
1.4	214
1.42	209
1.44	192
1.46	174
1.48	152
1.5	138
1.52	113
1.54	99
1.56	92
1.58	90
1.6	60
1.62	55
1.64	62
1.66	57
1.68	51
1.7	53
1.72	42
1.74	49
1.76	51
1.78	62
1.8	51
1.82	53
1.84	63
1.86	66
1.88	68
1.9	54
1.92	35
1.94	31
1.96	55
1.98	63
2	55
2.02	53
2.04	66
2.06	57
2.08	65
2.1	69
2.12	81
2.14	63
2.16	61
2.18	56
2.2	51
2.22	55
2.24	53
2.26	55
2.28	44
2.3	32
2.32	36
2.34	23
2.36	33
2.38	36
2.4	39
2.42	42
2.44	47
2.46	33
2.48	35
2.5	28
2.52	33
2.54	23
2.56	41
2.58	42
2.6	45
2.62	30
2.64	37
2.66	25
2.68	29
2.7	36
2.72	39
2.74	23
2.76	33
2.78	34
2.8	42
2.82	33
2.84	37
2.86	30
2.88	21
2.9	27
2.92	40
2.94	28
2.96	17
2.98	15
3	26
3.02	20
3.04	27
3.06	22
3.08	24
3.1	30
3.12	17
3.14	25
3.16	34
3.18	35
3.2	27
3.22	27
3.24	24
3.26	19
3.28	39
3.3	32
3.32	31
3.34	35
3.36	36
3.38	26
3.4	25
3.42	25
3.44	27
3.46	36
3.48	42
3.5	37
3.52	37
3.54	27
3.56	19
3.58	33
3.6	38
3.62	30
3.64	32
3.66	34
3.68	40
3.7	31
3.72	18
3.74	36
3.76	26
3.78	33
3.8	41
3.82	32
3.84	34
3.86	38
3.88	35
3.9	35
3.92	44
3.94	40
3.96	39
3.98	48
4	26
4.02	33
4.04	32
4.06	24
