Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	50000

D2
v 0
J 7
29.0V 3.27A
Au 788C
Knnew  ?C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 9.0e-11 torr (base 1.8e-11)
500: 9.9e-9 mbar
100: 1.8e-9 mbar
FFR heater 4.0A 1.28V
extra heater 3.0A 0.6V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	202.645546

Laser Power [mJ]	0.728536
Time [µs]	Counts
0	80454
0.02	23577
0.04	407
0.06	157
0.08	191
0.1	103
0.12	32
0.14	23
0.16	26
0.18	37
0.2	34
0.22	34
0.24	60
0.26	87
0.28	108
0.3	114
0.32	104
0.34	100
0.36	102
0.38	126
0.4	144
0.42	154
0.44	142
0.46	109
0.48	102
0.5	100
0.52	91
0.54	92
0.56	77
0.58	74
0.6	84
0.62	98
0.64	123
0.66	141
0.68	126
0.7	116
0.72	141
0.74	142
0.76	160
0.78	201
0.8	279
0.82	277
0.84	332
0.86	352
0.88	377
0.9	405
0.92	430
0.94	483
0.96	569
0.98	687
1	857
1.02	998
1.04	1146
1.06	1253
1.08	1250
1.1	987
1.12	818
1.14	603
1.16	498
1.18	368
1.2	333
1.22	300
1.24	275
1.26	240
1.28	275
1.3	271
1.32	249
1.34	252
1.36	232
1.38	227
1.4	223
1.42	194
1.44	216
1.46	201
1.48	178
1.5	147
1.52	151
1.54	124
1.56	137
1.58	96
1.6	74
1.62	69
1.64	72
1.66	48
1.68	58
1.7	56
1.72	49
1.74	53
1.76	58
1.78	61
1.8	54
1.82	44
1.84	54
1.86	50
1.88	40
1.9	40
1.92	43
1.94	47
1.96	60
1.98	58
2	51
2.02	49
2.04	45
2.06	50
2.08	68
2.1	57
2.12	55
2.14	65
2.16	56
2.18	44
2.2	44
2.22	72
2.24	52
2.26	48
2.28	45
2.3	44
2.32	52
2.34	27
2.36	38
2.38	46
2.4	42
2.42	39
2.44	33
2.46	32
2.48	29
2.5	46
2.52	37
2.54	32
2.56	29
2.58	29
2.6	32
2.62	42
2.64	33
2.66	38
2.68	44
2.7	24
2.72	31
2.74	27
2.76	25
2.78	23
2.8	25
2.82	30
2.84	30
2.86	27
2.88	21
2.9	32
2.92	28
2.94	17
2.96	15
2.98	20
3	21
3.02	22
3.04	25
3.06	25
3.08	16
3.1	18
3.12	24
3.14	21
3.16	36
3.18	31
3.2	36
3.22	28
3.24	28
3.26	26
3.28	34
3.3	21
3.32	16
3.34	29
3.36	39
3.38	34
3.4	22
3.42	24
3.44	26
3.46	29
3.48	25
3.5	20
3.52	23
3.54	19
3.56	17
3.58	14
3.6	19
3.62	24
3.64	25
3.66	21
3.68	28
3.7	27
3.72	29
3.74	22
3.76	23
3.78	22
3.8	34
3.82	32
3.84	31
3.86	39
3.88	29
3.9	28
3.92	27
3.94	30
3.96	34
3.98	39
4	48
4.02	32
4.04	27
4.06	26
