Time [µs]	D2, v0J5, 04.12.	D2, v0J5, 04.12.
	150k shots	counts per shot
Laser Power [mJ]		power corrected
16.68	16	1.56123960880926E-4
16.7	36	3.51278911982083E-4
16.72	20	1.95154951101157E-4
16.74	6	5.85464853303471E-5
16.76	33	3.22005669316909E-4
16.78	21	2.04912698656215E-4
16.8	24	2.34185941321389E-4
16.82	53	5.17160620418066E-4
16.84	29	2.82974679096678E-4
16.86	16	1.56123960880926E-4
16.88	27	2.63459183986562E-4
16.9	4	3.90309902202314E-5
16.92	14	1.3660846577081E-4
16.94	34	3.31763416871967E-4
16.96	27	2.63459183986562E-4
16.98	1	9.75774755505785E-6
17	-8	-7.80619804404628E-5
17.02	11	1.07335223105636E-4
17.04	18	1.75639455991041E-4
17.06	10	9.75774755505786E-5
17.08	35	3.41521164427025E-4
17.1	3	2.92732426651736E-5
17.12	28	2.7321693154162E-4
17.14	-8	-7.80619804404628E-5
17.16	28	2.7321693154162E-4
17.18	23	2.24428193766331E-4
17.2	12	1.17092970660694E-4
17.22	2	1.95154951101157E-5
17.24	-2	-1.95154951101157E-5
17.26	-16	-1.56123960880926E-4
17.28	8	7.80619804404628E-5
17.3	6	5.85464853303471E-5
17.32	34	3.31763416871967E-4
17.34	1	9.75774755505785E-6
17.36	29	2.82974679096678E-4
17.38	44	4.29340892422546E-4
17.4	51	4.97645125307951E-4
17.42	17	1.65881708435984E-4
17.44	20	1.95154951101157E-4
17.46	4	3.90309902202314E-5
17.48	21	2.04912698656215E-4
17.5	11	1.07335223105636E-4
17.52	10	9.75774755505786E-5
17.54	19	1.85397203546099E-4
17.56	23	2.24428193766331E-4
17.58	17	1.65881708435984E-4
17.6	9	8.78197279955207E-5
17.62	-10	-9.75774755505786E-5
17.64	-1	-9.75774755505785E-6
17.66	-10	-9.75774755505786E-5
17.68	14	1.3660846577081E-4
17.7	40	3.90309902202314E-4
17.72	43	4.19583144867488E-4
17.74	43	4.19583144867488E-4
17.76	28	2.7321693154162E-4
17.78	17	1.65881708435984E-4
17.8	5	4.87887377752893E-5
17.82	2	1.95154951101157E-5
17.84	58	5.65949358193356E-4
17.86	46	4.48856387532661E-4
17.88	17	1.65881708435984E-4
17.9	22	2.14670446211273E-4
17.92	12	1.17092970660694E-4
17.94	19	1.85397203546099E-4
17.96	33	3.22005669316909E-4
17.98	25	2.43943688876446E-4
18	3	2.92732426651736E-5
18.02	4	3.90309902202314E-5
18.04	9	8.78197279955207E-5
18.06	21	2.04912698656215E-4
18.08	39	3.80552154647256E-4
18.1	2	1.95154951101157E-5
18.12	1	9.75774755505785E-6
18.14	3	2.92732426651736E-5
18.16	35	3.41521164427025E-4
18.18	34	3.31763416871967E-4
18.2	7	6.8304232885405E-5
18.22	26	2.53701436431504E-4
18.24	23	2.24428193766331E-4
18.26	37	3.61036659537141E-4
18.28	16	1.56123960880926E-4
18.3	-17	-1.65881708435984E-4
18.32	4	3.90309902202314E-5
18.34	-6	-5.85464853303471E-5
18.36	-9	-8.78197279955207E-5
18.38	20	1.95154951101157E-4
18.4	34	3.31763416871967E-4
18.42	5	4.87887377752893E-5
18.44	33	3.22005669316909E-4
18.46	40	3.90309902202314E-4
18.48	21	2.04912698656215E-4
18.5	16	1.56123960880926E-4
18.52	36	3.51278911982083E-4
18.54	31	3.02490174206794E-4
18.56	9	8.78197279955207E-5
18.58	22	2.14670446211273E-4
18.6	-9	-8.78197279955207E-5
18.62	16	1.56123960880926E-4
18.64	-10	-9.75774755505786E-5
18.66	18	1.75639455991041E-4
18.68	22	2.14670446211273E-4
18.7	7	6.8304232885405E-5
18.72	-9	-8.78197279955207E-5
18.74	-15	-1.46366213325868E-4
18.76	-18	-1.75639455991041E-4
18.78	-20	-1.95154951101157E-4
18.8	48	4.68371882642777E-4
18.82	22	2.14670446211273E-4
18.84	6	5.85464853303471E-5
18.86	30	2.92732426651736E-4
18.88	8	7.80619804404628E-5
18.9	34	3.31763416871967E-4
18.92	23	2.24428193766331E-4
18.94	44	4.29340892422546E-4
18.96	29	2.82974679096678E-4
18.98	24	2.34185941321389E-4
19	18	1.75639455991041E-4
19.02	42	4.0982539731243E-4
19.04	18	1.75639455991041E-4
19.06	1	9.75774755505785E-6
19.08	18	1.75639455991041E-4
19.1	20	1.95154951101157E-4
19.12	47	4.58614135087719E-4
19.14	36	3.51278911982083E-4
19.16	-22	-2.14670446211273E-4
19.18	2	1.95154951101157E-5
19.2	25	2.43943688876446E-4
19.22	44	4.29340892422546E-4
19.24	25	2.43943688876446E-4
19.26	35	3.41521164427025E-4
19.28	16	1.56123960880926E-4
19.3	28	2.7321693154162E-4
19.32	29	2.82974679096678E-4
19.34	38	3.70794407092199E-4
19.36	26	2.53701436431504E-4
19.38	19	1.85397203546099E-4
19.4	-1	-9.75774755505785E-6
19.42	5	4.87887377752893E-5
19.44	35	3.41521164427025E-4
19.46	10	9.75774755505786E-5
19.48	24	2.34185941321389E-4
19.5	26	2.53701436431504E-4
19.52	28	2.7321693154162E-4
19.54	58	5.65949358193356E-4
19.56	17	1.65881708435984E-4
19.58	23	2.24428193766331E-4
19.6	32	3.12247921761851E-4
19.62	21	2.04912698656215E-4
19.64	14	1.3660846577081E-4
19.66	26	2.53701436431504E-4
19.68	25	2.43943688876446E-4
19.7	12	1.17092970660694E-4
19.72	37	3.61036659537141E-4
19.74	-16	-1.56123960880926E-4
19.76	-16	-1.56123960880926E-4
19.78	30	2.92732426651736E-4
19.8	33	3.22005669316909E-4
19.82	29	2.82974679096678E-4
19.84	-19	-1.85397203546099E-4
19.86	10	9.75774755505786E-5
19.88	-8	-7.80619804404628E-5
19.9	-15	-1.46366213325868E-4
19.92	23	2.24428193766331E-4
19.94	30	2.92732426651736E-4
19.96	23	2.24428193766331E-4
19.98	0	0
20	8	7.80619804404628E-5
20.02	30	2.92732426651736E-4
20.04	15	1.46366213325868E-4
20.06	11	1.07335223105636E-4
20.08	22	2.14670446211273E-4
20.1	19	1.85397203546099E-4
20.12	8	7.80619804404628E-5
20.14	12	1.17092970660694E-4
20.16	8	7.80619804404628E-5
20.18	20	1.95154951101157E-4
20.2	19	1.85397203546099E-4
20.22	29	2.82974679096678E-4
20.24	28	2.7321693154162E-4
20.26	-7	-6.8304232885405E-5
20.28	1	9.75774755505785E-6
20.3	19	1.85397203546099E-4
20.32	19	1.85397203546099E-4
20.34	4	3.90309902202314E-5
20.36	-12	-1.17092970660694E-4
20.38	30	2.92732426651736E-4
20.4	31	3.02490174206794E-4
20.42	17	1.65881708435984E-4
20.44	49	4.78129630197835E-4
20.46	12	1.17092970660694E-4
20.48	24	2.34185941321389E-4
20.5	32	3.12247921761851E-4
20.52	-26	-2.53701436431504E-4
20.54	-27	-2.63459183986562E-4
20.56	0	0
20.58	5	4.87887377752893E-5
20.6	25	2.43943688876446E-4
20.62	-4	-3.90309902202314E-5
20.64	-28	-2.7321693154162E-4
20.66	21	2.04912698656215E-4
20.68	20	1.95154951101157E-4
20.7	-11	-1.07335223105636E-4
20.72	-8	-7.80619804404628E-5
20.74	23	2.24428193766331E-4
20.76	24	2.34185941321389E-4
20.78	11	1.07335223105636E-4
20.8	3	2.92732426651736E-5
20.82	11	1.07335223105636E-4
20.84	26	2.53701436431504E-4
20.86	25	2.43943688876446E-4
20.88	18	1.75639455991041E-4
20.9	36	3.51278911982083E-4
20.92	33	3.22005669316909E-4
20.94	41	4.00067649757372E-4
20.96	26	2.53701436431504E-4
20.98	20	1.95154951101157E-4
21	-16	-1.56123960880926E-4
21.02	8	7.80619804404628E-5
21.04	18	1.75639455991041E-4
21.06	6	5.85464853303471E-5
21.08	-10	-9.75774755505786E-5
21.1	3	2.92732426651736E-5
21.12	31	3.02490174206794E-4
21.14	15	1.46366213325868E-4
21.16	36	3.51278911982083E-4
21.18	18	1.75639455991041E-4
21.2	11	1.07335223105636E-4
21.22	21	2.04912698656215E-4
21.24	34	3.31763416871967E-4
21.26	8	7.80619804404628E-5
21.28	28	2.7321693154162E-4
21.3	9	8.78197279955207E-5
21.32	9	8.78197279955207E-5
21.34	2	1.95154951101157E-5
21.36	26	2.53701436431504E-4
21.38	-14	-1.3660846577081E-4
21.4	14	1.3660846577081E-4
21.42	25	2.43943688876446E-4
21.44	31	3.02490174206794E-4
21.46	-6	-5.85464853303471E-5
21.48	-23	-2.24428193766331E-4
21.5	23	2.24428193766331E-4
21.52	-10	-9.75774755505786E-5
21.54	39	3.80552154647256E-4
21.56	45	4.39098639977603E-4
21.58	10	9.75774755505786E-5
21.6	13	1.26850718215752E-4
21.62	12	1.17092970660694E-4
21.64	3	2.92732426651736E-5
21.66	2	1.95154951101157E-5
21.68	7	6.8304232885405E-5
21.7	27	2.63459183986562E-4
21.72	-3	-2.92732426651736E-5
21.74	18	1.75639455991041E-4
21.76	24	2.34185941321389E-4
21.78	16	1.56123960880926E-4
21.8	20	1.95154951101157E-4
21.82	7	6.8304232885405E-5
21.84	-12	-1.17092970660694E-4
21.86	18	1.75639455991041E-4
21.88	35	3.41521164427025E-4
21.9	-3	-2.92732426651736E-5
21.92	38	3.70794407092199E-4
21.94	42	4.0982539731243E-4
21.96	23	2.24428193766331E-4
21.98	45	4.39098639977603E-4
22	3	2.92732426651736E-5
22.02	-13	-1.26850718215752E-4
22.04	29	2.82974679096678E-4
22.06	3	2.92732426651736E-5
22.08	5	4.87887377752893E-5
22.1	72	7.02557823964166E-4
22.12	35	3.41521164427025E-4
22.14	31	3.02490174206794E-4
22.16	20	1.95154951101157E-4
22.18	-4	-3.90309902202314E-5
22.2	44	4.29340892422546E-4
22.22	32	3.12247921761851E-4
22.24	55	5.36676115528182E-4
22.26	33	3.22005669316909E-4
22.28	6	5.85464853303471E-5
22.3	-2	-1.95154951101157E-5
22.32	9	8.78197279955207E-5
22.34	15	1.46366213325868E-4
22.36	12	1.17092970660694E-4
22.38	15	1.46366213325868E-4
22.4	17	1.65881708435984E-4
22.42	22	2.14670446211273E-4
22.44	15	1.46366213325868E-4
22.46	11	1.07335223105636E-4
22.48	13	1.26850718215752E-4
22.5	11	1.07335223105636E-4
22.52	20	1.95154951101157E-4
22.54	18	1.75639455991041E-4
22.56	45	4.39098639977603E-4
22.58	21	2.04912698656215E-4
22.6	-2	-1.95154951101157E-5
22.62	24	2.34185941321389E-4
22.64	59	5.75707105748413E-4
22.66	39	3.80552154647256E-4
22.68	25	2.43943688876446E-4
22.7	9	8.78197279955207E-5
22.72	44	4.29340892422546E-4
22.74	20	1.95154951101157E-4
22.76	19	1.85397203546099E-4
22.78	13	1.26850718215752E-4
22.8	36	3.51278911982083E-4
22.82	29	2.82974679096678E-4
22.84	-4	-3.90309902202314E-5
22.86	-7	-6.8304232885405E-5
22.88	7	6.8304232885405E-5
22.9	-19	-1.85397203546099E-4
22.92	-27	-2.63459183986562E-4
22.94	10	9.75774755505786E-5
22.96	18	1.75639455991041E-4
22.98	-12	-1.17092970660694E-4
23	-4	-3.90309902202314E-5
23.02	18	1.75639455991041E-4
23.04	-13	-1.26850718215752E-4
23.06	13	1.26850718215752E-4
23.08	13	1.26850718215752E-4
23.1	28	2.7321693154162E-4
23.12	39	3.80552154647256E-4
23.14	37	3.61036659537141E-4
23.16	4	3.90309902202314E-5
23.18	7	6.8304232885405E-5
23.2	7	6.8304232885405E-5
23.22	31	3.02490174206794E-4
23.24	9	8.78197279955207E-5
23.26	8	7.80619804404628E-5
23.28	3	2.92732426651736E-5
23.3	5	4.87887377752893E-5
23.32	-11	-1.07335223105636E-4
23.34	9	8.78197279955207E-5
23.36	8	7.80619804404628E-5
23.38	35	3.41521164427025E-4
23.4	-16	-1.56123960880926E-4
23.42	9	8.78197279955207E-5
23.44	47	4.58614135087719E-4
23.46	45	4.39098639977603E-4
23.48	17	1.65881708435984E-4
23.5	18	1.75639455991041E-4
23.52	30	2.92732426651736E-4
23.54	1	9.75774755505785E-6
23.56	12	1.17092970660694E-4
23.58	31	3.02490174206794E-4
23.6	-2	-1.95154951101157E-5
23.62	29	2.82974679096678E-4
23.64	42	4.0982539731243E-4
23.66	48	4.68371882642777E-4
23.68	4	3.90309902202314E-5
23.7	9	8.78197279955207E-5
23.72	24	2.34185941321389E-4
23.74	40	3.90309902202314E-4
23.76	19	1.85397203546099E-4
23.78	-14	-1.3660846577081E-4
23.8	7	6.8304232885405E-5
23.82	26	2.53701436431504E-4
23.84	35	3.41521164427025E-4
23.86	1	9.75774755505785E-6
23.88	7	6.8304232885405E-5
23.9	8	7.80619804404628E-5
23.92	35	3.41521164427025E-4
23.94	47	4.58614135087719E-4
23.96	-8	-7.80619804404628E-5
23.98	15	1.46366213325868E-4
24	5	4.87887377752893E-5
24.02	-5	-4.87887377752893E-5
24.04	6	5.85464853303471E-5
24.06	29	2.82974679096678E-4
24.08	22	2.14670446211273E-4
24.1	-19	-1.85397203546099E-4
24.12	-14	-1.3660846577081E-4
24.14	68	6.63526833743934E-4
24.16	60	5.85464853303471E-4
24.18	-16	-1.56123960880926E-4
24.2	29	2.82974679096678E-4
24.22	17	1.65881708435984E-4
24.24	3	2.92732426651736E-5
24.26	-1	-9.75774755505785E-6
24.28	12	1.17092970660694E-4
24.3	11	1.07335223105636E-4
24.32	1	9.75774755505785E-6
24.34	30	2.92732426651736E-4
24.36	53	5.17160620418066E-4
24.38	6	5.85464853303471E-5
24.4	40	3.90309902202314E-4
24.42	6	5.85464853303471E-5
24.44	-29	-2.82974679096678E-4
24.46	29	2.82974679096678E-4
24.48	18	1.75639455991041E-4
24.5	17	1.65881708435984E-4
24.52	12	1.17092970660694E-4
24.54	16	1.56123960880926E-4
24.56	10	9.75774755505786E-5
24.58	23	2.24428193766331E-4
24.6	-3	-2.92732426651736E-5
24.62	34	3.31763416871967E-4
24.64	25	2.43943688876446E-4
24.66	9	8.78197279955207E-5
24.68	25	2.43943688876446E-4
24.7	4	3.90309902202314E-5
24.72	-15	-1.46366213325868E-4
24.74	15	1.46366213325868E-4
24.76	16	1.56123960880926E-4
24.78	20	1.95154951101157E-4
24.8	40	3.90309902202314E-4
24.82	38	3.70794407092199E-4
24.84	2	1.95154951101157E-5
24.86	2	1.95154951101157E-5
24.88	6	5.85464853303471E-5
24.9	16	1.56123960880926E-4
24.92	5	4.87887377752893E-5
24.94	22	2.14670446211273E-4
24.96	43	4.19583144867488E-4
24.98	52	5.07402872863009E-4
25	5	4.87887377752893E-5
25.02	9	8.78197279955207E-5
25.04	-6	-5.85464853303471E-5
25.06	-12	-1.17092970660694E-4
25.08	7	6.8304232885405E-5
25.1	9	8.78197279955207E-5
25.12	30	2.92732426651736E-4
25.14	12	1.17092970660694E-4
25.16	-6	-5.85464853303471E-5
25.18	40	3.90309902202314E-4
25.2	77	7.51346561739455E-4
25.22	22	2.14670446211273E-4
25.24	-3	-2.92732426651736E-5
25.26	17	1.65881708435984E-4
25.28	2	1.95154951101157E-5
25.3	-6	-5.85464853303471E-5
25.32	-9	-8.78197279955207E-5
25.34	-6	-5.85464853303471E-5
25.36	39	3.80552154647256E-4
25.38	2	1.95154951101157E-5
25.4	12	1.17092970660694E-4
25.42	23	2.24428193766331E-4
25.44	5	4.87887377752893E-5
25.46	14	1.3660846577081E-4
25.48	20	1.95154951101157E-4
25.5	27	2.63459183986562E-4
25.52	21	2.04912698656215E-4
25.54	19	1.85397203546099E-4
25.56	13	1.26850718215752E-4
25.58	-5	-4.87887377752893E-5
25.6	-5	-4.87887377752893E-5
25.62	9	8.78197279955207E-5
25.64	29	2.82974679096678E-4
25.66	6	5.85464853303471E-5
25.68	4	3.90309902202314E-5
25.7	15	1.46366213325868E-4
25.72	-2	-1.95154951101157E-5
25.74	26	2.53701436431504E-4
25.76	-18	-1.75639455991041E-4
25.78	2	1.95154951101157E-5
25.8	29	2.82974679096678E-4
25.82	35	3.41521164427025E-4
25.84	23	2.24428193766331E-4
25.86	9	8.78197279955207E-5
25.88	35	3.41521164427025E-4
25.9	13	1.26850718215752E-4
25.92	-3	-2.92732426651736E-5
25.94	6	5.85464853303471E-5
25.96	47	4.58614135087719E-4
25.98	23	2.24428193766331E-4
26	15	1.46366213325868E-4
26.02	16	1.56123960880926E-4
26.04	21	2.04912698656215E-4
26.06	-13	-1.26850718215752E-4
26.08	15	1.46366213325868E-4
26.1	29	2.82974679096678E-4
26.12	33	3.22005669316909E-4
26.14	-7	-6.8304232885405E-5
26.16	7	6.8304232885405E-5
26.18	-16	-1.56123960880926E-4
26.2	6	5.85464853303471E-5
26.22	13	1.26850718215752E-4
26.24	-4	-3.90309902202314E-5
26.26	19	1.85397203546099E-4
26.28	53	5.17160620418066E-4
26.3	13	1.26850718215752E-4
26.32	1	9.75774755505785E-6
26.34	-7	-6.8304232885405E-5
26.36	-24	-2.34185941321389E-4
26.38	16	1.56123960880926E-4
26.4	35	3.41521164427025E-4
26.42	34	3.31763416871967E-4
26.44	6	5.85464853303471E-5
26.46	26	2.53701436431504E-4
26.48	8	7.80619804404628E-5
26.5	2	1.95154951101157E-5
26.52	11	1.07335223105636E-4
26.54	-2	-1.95154951101157E-5
26.56	5	4.87887377752893E-5
26.58	11	1.07335223105636E-4
26.6	6	5.85464853303471E-5
26.62	-12	-1.17092970660694E-4
26.64	4	3.90309902202314E-5
26.66	5	4.87887377752893E-5
26.68	10	9.75774755505786E-5
26.7	18	1.75639455991041E-4
26.72	15	1.46366213325868E-4
26.74	12	1.17092970660694E-4
26.76	31	3.02490174206794E-4
26.78	-8	-7.80619804404628E-5
26.8	54	5.26918367973124E-4
26.82	22	2.14670446211273E-4
26.84	19	1.85397203546099E-4
26.86	4	3.90309902202314E-5
26.88	17	1.65881708435984E-4
26.9	-5	-4.87887377752893E-5
26.92	33	3.22005669316909E-4
26.94	14	1.3660846577081E-4
26.96	11	1.07335223105636E-4
26.98	4	3.90309902202314E-5
27	13	1.26850718215752E-4
27.02	28	2.7321693154162E-4
27.04	34	3.31763416871967E-4
27.06	29	2.82974679096678E-4
27.08	-4	-3.90309902202314E-5
27.1	16	1.56123960880926E-4
27.12	40	3.90309902202314E-4
27.14	17	1.65881708435984E-4
27.16	18	1.75639455991041E-4
27.18	15	1.46366213325868E-4
27.2	31	3.02490174206794E-4
27.22	22	2.14670446211273E-4
27.24	34	3.31763416871967E-4
27.26	20	1.95154951101157E-4
27.28	23	2.24428193766331E-4
27.3	13	1.26850718215752E-4
27.32	-13	-1.26850718215752E-4
27.34	-29	-2.82974679096678E-4
27.36	-34	-3.31763416871967E-4
27.38	-16	-1.56123960880926E-4
27.4	-16	-1.56123960880926E-4
27.42	-11	-1.07335223105636E-4
27.44	50	4.87887377752893E-4
27.46	32	3.12247921761851E-4
27.48	46	4.48856387532661E-4
27.5	15	1.46366213325868E-4
27.52	-12	-1.17092970660694E-4
27.54	9	8.78197279955207E-5
27.56	29	2.82974679096678E-4
27.58	17	1.65881708435984E-4
27.6	12	1.17092970660694E-4
27.62	19	1.85397203546099E-4
27.64	4	3.90309902202314E-5
27.66	43	4.19583144867488E-4
27.68	10	9.75774755505786E-5
27.7	-6	-5.85464853303471E-5
27.72	21	2.04912698656215E-4
27.74	21	2.04912698656215E-4
27.76	22	2.14670446211273E-4
27.78	2	1.95154951101157E-5
27.8	18	1.75639455991041E-4
27.82	22	2.14670446211273E-4
27.84	-8	-7.80619804404628E-5
27.86	25	2.43943688876446E-4
27.88	3	2.92732426651736E-5
27.9	-27	-2.63459183986562E-4
27.92	-36	-3.51278911982083E-4
27.94	-4	-3.90309902202314E-5
27.96	35	3.41521164427025E-4
27.98	-1	-9.75774755505785E-6
28	2	1.95154951101157E-5
28.02	39	3.80552154647256E-4
28.04	-7	-6.8304232885405E-5
28.06	17	1.65881708435984E-4
28.08	8	7.80619804404628E-5
28.1	-43	-4.19583144867488E-4
28.12	-1	-9.75774755505785E-6
28.14	8	7.80619804404628E-5
28.16	2	1.95154951101157E-5
28.18	15	1.46366213325868E-4
28.2	29	2.82974679096678E-4
28.22	21	2.04912698656215E-4
28.24	42	4.0982539731243E-4
28.26	33	3.22005669316909E-4
28.28	16	1.56123960880926E-4
28.3	13	1.26850718215752E-4
28.32	1	9.75774755505785E-6
28.34	15	1.46366213325868E-4
28.36	51	4.97645125307951E-4
28.38	63	6.14738095968645E-4
28.4	26	2.53701436431504E-4
28.42	43	4.19583144867488E-4
28.44	45	4.39098639977603E-4
28.46	12	1.17092970660694E-4
28.48	-10	-9.75774755505786E-5
28.5	-25	-2.43943688876446E-4
28.52	13	1.26850718215752E-4
28.54	37	3.61036659537141E-4
28.56	7	6.8304232885405E-5
28.58	19	1.85397203546099E-4
28.6	-18	-1.75639455991041E-4
28.62	20	1.95154951101157E-4
28.64	8	7.80619804404628E-5
28.66	3	2.92732426651736E-5
28.68	3	2.92732426651736E-5
28.7	1	9.75774755505785E-6
28.72	-36	-3.51278911982083E-4
28.74	-14	-1.3660846577081E-4
28.76	3	2.92732426651736E-5
28.78	22	2.14670446211273E-4
28.8	8	7.80619804404628E-5
28.82	23	2.24428193766331E-4
28.84	10	9.75774755505786E-5
28.86	21	2.04912698656215E-4
28.88	5	4.87887377752893E-5
28.9	-2	-1.95154951101157E-5
28.92	31	3.02490174206794E-4
28.94	23	2.24428193766331E-4
28.96	30	2.92732426651736E-4
28.98	19	1.85397203546099E-4
29	-8	-7.80619804404628E-5
29.02	20	1.95154951101157E-4
29.04	-8	-7.80619804404628E-5
29.06	10	9.75774755505786E-5
29.08	26	2.53701436431504E-4
29.1	14	1.3660846577081E-4
29.12	-11	-1.07335223105636E-4
29.14	-16	-1.56123960880926E-4
29.16	-1	-9.75774755505785E-6
29.18	-1	-9.75774755505785E-6
29.2	-8	-7.80619804404628E-5
29.22	7	6.8304232885405E-5
29.24	20	1.95154951101157E-4
29.26	42	4.0982539731243E-4
29.28	38	3.70794407092199E-4
29.3	-14	-1.3660846577081E-4
29.32	-5	-4.87887377752893E-5
29.34	11	1.07335223105636E-4
29.36	0	0
29.38	-7	-6.8304232885405E-5
29.4	9	8.78197279955207E-5
29.42	-7	-6.8304232885405E-5
29.44	0	0
29.46	34	3.31763416871967E-4
29.48	14	1.3660846577081E-4
29.5	-19	-1.85397203546099E-4
29.52	1	9.75774755505785E-6
29.54	17	1.65881708435984E-4
29.56	14	1.3660846577081E-4
29.58	-27	-2.63459183986562E-4
29.6	44	4.29340892422546E-4
29.62	35	3.41521164427025E-4
29.64	5	4.87887377752893E-5
29.66	-15	-1.46366213325868E-4
29.68	34	3.31763416871967E-4
29.7	34	3.31763416871967E-4
29.72	-15	-1.46366213325868E-4
29.74	-8	-7.80619804404628E-5
29.76	12	1.17092970660694E-4
29.78	21	2.04912698656215E-4
29.8	13	1.26850718215752E-4
29.82	39	3.80552154647256E-4
29.84	46	4.48856387532661E-4
29.86	5	4.87887377752893E-5
29.88	-27	-2.63459183986562E-4
29.9	21	2.04912698656215E-4
29.92	25	2.43943688876446E-4
29.94	-14	-1.3660846577081E-4
29.96	-27	-2.63459183986562E-4
29.98	-4	-3.90309902202314E-5
30	16	1.56123960880926E-4
30.02	0	0
30.04	-21	-2.04912698656215E-4
30.06	17	1.65881708435984E-4
30.08	7	6.8304232885405E-5
30.1	10	9.75774755505786E-5
30.12	10	9.75774755505786E-5
30.14	-12	-1.17092970660694E-4
30.16	-41	-4.00067649757372E-4
30.18	9	8.78197279955207E-5
30.2	9	8.78197279955207E-5
30.22	3	2.92732426651736E-5
30.24	12	1.17092970660694E-4
30.26	-15	-1.46366213325868E-4
30.28	-13	-1.26850718215752E-4
30.3	25	2.43943688876446E-4
30.32	26	2.53701436431504E-4
30.34	31	3.02490174206794E-4
30.36	27	2.63459183986562E-4
30.38	8	7.80619804404628E-5
30.4	-13	-1.26850718215752E-4
30.42	13	1.26850718215752E-4
30.44	10	9.75774755505786E-5
30.46	31	3.02490174206794E-4
30.48	11	1.07335223105636E-4
30.5	-4	-3.90309902202314E-5
30.52	7	6.8304232885405E-5
30.54	30	2.92732426651736E-4
30.56	11	1.07335223105636E-4
30.58	-3	-2.92732426651736E-5
30.6	16	1.56123960880926E-4
30.62	18	1.75639455991041E-4
30.64	12	1.17092970660694E-4
30.66	19	1.85397203546099E-4
30.68	-1	-9.75774755505785E-6
30.7	3	2.92732426651736E-5
30.72	-12	-1.17092970660694E-4
30.74	10	9.75774755505786E-5
30.76	22	2.14670446211273E-4
30.78	8	7.80619804404628E-5
30.8	25	2.43943688876446E-4
30.82	24	2.34185941321389E-4
30.84	-3	-2.92732426651736E-5
30.86	-7	-6.8304232885405E-5
30.88	21	2.04912698656215E-4
30.9	10	9.75774755505786E-5
30.92	4	3.90309902202314E-5
30.94	3	2.92732426651736E-5
30.96	12	1.17092970660694E-4
30.98	10	9.75774755505786E-5
31	7	6.8304232885405E-5
31.02	-15	-1.46366213325868E-4
31.04	8	7.80619804404628E-5
31.06	-14	-1.3660846577081E-4
31.08	-13	-1.26850718215752E-4
31.1	1	9.75774755505785E-6
31.12	24	2.34185941321389E-4
31.14	38	3.70794407092199E-4
31.16	4	3.90309902202314E-5
31.18	-6	-5.85464853303471E-5
31.2	7	6.8304232885405E-5
31.22	8	7.80619804404628E-5
31.24	-28	-2.7321693154162E-4
31.26	17	1.65881708435984E-4
31.28	3	2.92732426651736E-5
31.3	34	3.31763416871967E-4
31.32	-7	-6.8304232885405E-5
31.34	14	1.3660846577081E-4
31.36	-25	-2.43943688876446E-4
31.38	-5	-4.87887377752893E-5
31.4	-3	-2.92732426651736E-5
31.42	-10	-9.75774755505786E-5
31.44	-3	-2.92732426651736E-5
31.46	21	2.04912698656215E-4
31.48	32	3.12247921761851E-4
31.5	30	2.92732426651736E-4
31.52	32	3.12247921761851E-4
31.54	22	2.14670446211273E-4
31.56	-25	-2.43943688876446E-4
31.58	-2	-1.95154951101157E-5
31.6	37	3.61036659537141E-4
31.62	16	1.56123960880926E-4
31.64	0	0
31.66	2	1.95154951101157E-5
31.68	-5	-4.87887377752893E-5
31.7	-11	-1.07335223105636E-4
31.72	-19	-1.85397203546099E-4
31.74	22	2.14670446211273E-4
31.76	23	2.24428193766331E-4
31.78	33	3.22005669316909E-4
31.8	-3	-2.92732426651736E-5
31.82	12	1.17092970660694E-4
31.84	18	1.75639455991041E-4
31.86	-4	-3.90309902202314E-5
31.88	4	3.90309902202314E-5
31.9	45	4.39098639977603E-4
31.92	15	1.46366213325868E-4
31.94	-4	-3.90309902202314E-5
31.96	-5	-4.87887377752893E-5
31.98	-16	-1.56123960880926E-4
32	-20	-1.95154951101157E-4
32.02	-30	-2.92732426651736E-4
32.04	12	1.17092970660694E-4
32.06	2	1.95154951101157E-5
32.08	-5	-4.87887377752893E-5
32.1	27	2.63459183986562E-4
32.12	27	2.63459183986562E-4
32.14	23	2.24428193766331E-4
32.16	-16	-1.56123960880926E-4
32.18	5	4.87887377752893E-5
32.2	-10	-9.75774755505786E-5
32.22	43	4.19583144867488E-4
32.24	44	4.29340892422546E-4
32.26	3	2.92732426651736E-5
32.28	-14	-1.3660846577081E-4
32.3	0	0
32.32	7	6.8304232885405E-5
32.34	4	3.90309902202314E-5
32.36	-11	-1.07335223105636E-4
32.38	-5	-4.87887377752893E-5
32.4	1	9.75774755505785E-6
32.42	-17	-1.65881708435984E-4
32.44	-17	-1.65881708435984E-4
32.46	-14	-1.3660846577081E-4
32.48	-1	-9.75774755505785E-6
32.5	5	4.87887377752893E-5
32.52	29	2.82974679096678E-4
32.54	20	1.95154951101157E-4
32.56	22	2.14670446211273E-4
32.58	12	1.17092970660694E-4
32.6	-18	-1.75639455991041E-4
32.62	3	2.92732426651736E-5
32.64	-4	-3.90309902202314E-5
32.66	-7	-6.8304232885405E-5
32.68	-18	-1.75639455991041E-4
32.7	33	3.22005669316909E-4
32.72	37	3.61036659537141E-4
32.74	24	2.34185941321389E-4
