Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	50000

D2
v 0
J 7
29.0V 3.27A
Au 788C
Knnew  ?C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 9.0e-11 torr (base 1.8e-11)
500: 1.0e-8 mbar
100: 1.7e-9 mbar
FFR heater 4.0A 1.28V
extra heater 3.0A 0.6V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	202.665537

Laser Power [mJ]	0.807477
Time [µs]	Counts
0	82087
0.02	24429
0.04	396
0.06	185
0.08	202
0.1	101
0.12	38
0.14	14
0.16	19
0.18	37
0.2	36
0.22	62
0.24	50
0.26	80
0.28	112
0.3	103
0.32	114
0.34	138
0.36	128
0.38	134
0.4	180
0.42	150
0.44	153
0.46	156
0.48	114
0.5	106
0.52	90
0.54	79
0.56	81
0.58	85
0.6	72
0.62	99
0.64	130
0.66	145
0.68	149
0.7	126
0.72	142
0.74	174
0.76	199
0.78	241
0.8	290
0.82	317
0.84	344
0.86	368
0.88	427
0.9	478
0.92	479
0.94	486
0.96	595
0.98	741
1	867
1.02	1050
1.04	1187
1.06	1258
1.08	1250
1.1	1070
1.12	867
1.14	691
1.16	612
1.18	447
1.2	377
1.22	349
1.24	325
1.26	297
1.28	270
1.3	248
1.32	232
1.34	258
1.36	238
1.38	263
1.4	257
1.42	243
1.44	213
1.46	172
1.48	189
1.5	171
1.52	149
1.54	151
1.56	119
1.58	89
1.6	82
1.62	72
1.64	74
1.66	52
1.68	54
1.7	63
1.72	53
1.74	45
1.76	56
1.78	57
1.8	78
1.82	68
1.84	70
1.86	51
1.88	27
1.9	55
1.92	67
1.94	55
1.96	46
1.98	47
2	62
2.02	60
2.04	66
2.06	56
2.08	63
2.1	65
2.12	74
2.14	75
2.16	71
2.18	60
2.2	48
2.22	55
2.24	68
2.26	65
2.28	35
2.3	43
2.32	47
2.34	47
2.36	60
2.38	52
2.4	44
2.42	45
2.44	50
2.46	43
2.48	31
2.5	30
2.52	39
2.54	47
2.56	50
2.58	36
2.6	26
2.62	28
2.64	37
2.66	33
2.68	25
2.7	20
2.72	22
2.74	31
2.76	22
2.78	20
2.8	27
2.82	22
2.84	29
2.86	24
2.88	32
2.9	23
2.92	21
2.94	22
2.96	31
2.98	39
3	31
3.02	33
3.04	38
3.06	28
3.08	17
3.1	19
3.12	27
3.14	25
3.16	20
3.18	12
3.2	22
3.22	26
3.24	31
3.26	29
3.28	29
3.3	26
3.32	27
3.34	30
3.36	26
3.38	22
3.4	23
3.42	24
3.44	27
3.46	24
3.48	28
3.5	26
3.52	30
3.54	33
3.56	35
3.58	27
3.6	29
3.62	36
3.64	30
3.66	30
3.68	27
3.7	27
3.72	22
3.74	28
3.76	29
3.78	36
3.8	29
3.82	37
3.84	32
3.86	30
3.88	29
3.9	22
3.92	29
3.94	36
3.96	28
3.98	24
4	31
4.02	34
4.04	36
