Counter Settings:
Falling Edge
Disc Threshold [V]	-0.301514
Dwell time [s]	2.000000E-8
Number of channels	3750
Number of Scans	50000

D2
v 0
J 7
29.0V 3.27A
Au 788C
Knnew  ?C
Kn  e-2mbar (base 1.5e-2)
x=35mm y=35.5mm z=512mm
D2/RGA 9.0e-11 torr (base 1.8e-11)
500: 1.0e-8 mbar
100: 1.7e-9 mbar
FFR heater 4.0A 1.28V
extra heater 3.0A 0.6V
Extractor: -30V
Lens: -1200V
MCP: -2100V
Laser Position	202.645546

Laser Power [mJ]	0.749360
Time [µs]	Counts
0	80448
0.02	24096
0.04	427
0.06	151
0.08	171
0.1	116
0.12	28
0.14	23
0.16	27
0.18	34
0.2	33
0.22	35
0.24	55
0.26	90
0.28	104
0.3	108
0.32	98
0.34	102
0.36	125
0.38	136
0.4	146
0.42	131
0.44	123
0.46	122
0.48	116
0.5	128
0.52	108
0.54	92
0.56	67
0.58	51
0.6	87
0.62	104
0.64	151
0.66	168
0.68	145
0.7	113
0.72	103
0.74	124
0.76	183
0.78	205
0.8	263
0.82	259
0.84	299
0.86	348
0.88	361
0.9	394
0.92	471
0.94	555
0.96	642
0.98	677
1	782
1.02	939
1.04	1101
1.06	1314
1.08	1300
1.1	1090
1.12	871
1.14	682
1.16	534
1.18	338
1.2	288
1.22	309
1.24	310
1.26	289
1.28	283
1.3	255
1.32	240
1.34	253
1.36	265
1.38	223
1.4	223
1.42	176
1.44	193
1.46	183
1.48	179
1.5	157
1.52	146
1.54	116
1.56	94
1.58	94
1.6	73
1.62	67
1.64	50
1.66	59
1.68	61
1.7	65
1.72	45
1.74	26
1.76	34
1.78	40
1.8	62
1.82	52
1.84	43
1.86	42
1.88	64
1.9	65
1.92	52
1.94	54
1.96	42
1.98	58
2	62
2.02	44
2.04	50
2.06	56
2.08	54
2.1	50
2.12	63
2.14	75
2.16	65
2.18	50
2.2	58
2.22	58
2.24	41
2.26	53
2.28	53
2.3	58
2.32	47
2.34	26
2.36	31
2.38	32
2.4	29
2.42	40
2.44	34
2.46	42
2.48	28
2.5	34
2.52	27
2.54	43
2.56	42
2.58	28
2.6	38
2.62	31
2.64	28
2.66	30
2.68	22
2.7	24
2.72	27
2.74	38
2.76	47
2.78	40
2.8	35
2.82	33
2.84	26
2.86	23
2.88	19
2.9	20
2.92	30
2.94	26
2.96	25
2.98	22
3	16
3.02	23
3.04	26
3.06	21
3.08	21
3.1	25
3.12	15
3.14	21
3.16	27
3.18	28
3.2	23
3.22	19
3.24	21
3.26	15
3.28	19
3.3	28
3.32	23
3.34	22
3.36	22
3.38	32
3.4	28
3.42	21
3.44	15
3.46	25
3.48	26
3.5	20
3.52	33
3.54	31
3.56	34
3.58	29
3.6	33
3.62	20
3.64	22
3.66	22
3.68	23
3.7	25
3.72	24
3.74	27
3.76	31
3.78	29
3.8	30
3.82	27
3.84	32
3.86	20
3.88	28
3.9	24
3.92	25
3.94	24
3.96	37
3.98	33
4	40
4.02	33
4.04	39
4.06	42
